iIdConsultorio,CodReferencia,iidproducto,Cantidad,CantidadUsada
18,170,103,12,21
18,170,142,102,69
18,170,535,11,11
18,170,540,0,0
18,170,1569,24,15
3,903,109,12,12
3,903,154,0,0
3,903,535,-1,0
3,903,540,0,0
3,903,715,54,88
3,903,1139,41,50
3,903,1638,0,0
19,189,118,119,103
19,189,497,60,57
19,189,535,92,3
19,189,540,0,0
19,189,1475,0,0
19,189,1595,154,93
6,913,260,25,47
6,913,545,0,0
6,913,662,27,40
16,646,497,46,94
16,646,540,0,0
16,646,1451,6,17
19,191,497,154,132
19,191,540,0,0
19,191,715,99,299
6,916,260,34,42
6,916,540,0,0
5,899,41,104,56
5,899,118,215,85
5,899,497,31,51
5,899,540,0,0
4,938,533,0,0
4,938,540,0,0
4,938,714,24,32
4,938,715,20,38
4,938,1024,21,5
4,938,1569,120,41
4,938,1783,303,113
16,648,6,241,40
16,648,540,0,0
18,172,540,3,3
3,907,24,133,61
3,907,1569,14,14
3,907,1783,0,0
2,999,540,0,0
2,999,1451,10,8
2,1003,38,406,201
2,1003,33,0,0
2,1003,1451,115,103
19,193,383,1137,866
19,193,540,0,0
19,193,714,46,100
4,940,109,57,31
4,940,118,81,101
4,940,7,32,25
4,940,24,738,179
4,940,490,0,0
4,940,497,43,25
4,940,670,175,37
4,940,714,24,36
4,940,715,33,89
4,940,733,23,12
4,940,1451,37,45
3,909,109,8,8
3,909,118,0,0
3,909,497,4,7
3,909,540,0,0
3,909,1138,0,0
5,902,120,33,1
5,902,497,12,44
5,902,540,0,0
5,902,1451,15,30
6,920,260,35,44
6,920,662,38,87
6,920,1005,148,79
18,175,103,42,57
18,175,540,32,40
18,175,662,24,22
16,650,540,0,0
16,650,715,107,134
3,911,535,0,0
3,911,870,0,0
4,943,7,460,356
4,943,535,0,0
4,943,714,54,248
4,943,715,187,281
4,943,927,1692,38
19,196,109,3,2
19,196,497,98,106
19,196,535,28,4
19,196,979,55,122
4,945,565,0,0
5,905,497,31,44
5,905,535,38,5
5,905,715,113,86
5,905,1479,36,122
6,923,38,136,95
6,923,260,20,22
6,923,535,98,139
18,178,535,17,19
2,1007,1,16,16
2,1007,118,0,0
2,1007,497,35,35
2,1007,535,0,0
16,653,1,29,32
16,653,41,128,596
16,653,118,11,5
16,653,15,54,70
16,653,497,64,129
16,653,1569,36,19
16,653,1451,3,8
16,653,1781,0,0
19,198,118,70,39
19,198,15,331,121
19,198,497,240,160
19,198,535,127,19
19,198,714,97,287
19,198,715,41,60
19,198,1104,37,0
19,198,1475,0,0
19,198,1451,203,11
5,908,497,28,21
5,908,535,127,16
5,908,716,33,31
2,1010,45,4,4
2,1010,118,3,3
2,1010,120,0,0
2,1010,15,1,1
2,1010,535,0,0
2,1010,714,10,10
2,1010,715,39,39
2,1010,716,1018,228
2,1010,717,448,92
2,1010,719,610,93
2,1010,1018,210,95
2,1010,1138,19,19
3,914,103,5,5
3,914,109,1,1
3,914,14,15,1
3,914,497,17,29
3,914,533,0,0
3,914,535,0,0
3,914,1024,0,0
3,914,1220,0,0
3,914,1569,18,18
3,914,1451,10,17
4,948,15,381,235
4,948,497,26,23
4,948,535,0,0
4,948,716,77,132
4,948,717,160,56
4,948,870,6,3
6,926,103,100,99
6,926,260,30,50
6,926,662,28,47
18,179,662,30,26
18,179,1283,19,17
16,655,45,26,48
16,655,109,1,1
16,655,118,18,5
16,655,120,18,13
16,655,20,20,23
16,655,490,1,1
16,655,716,24,22
16,655,870,186,24
16,655,1479,19,102
16,655,1451,5,13
9,507,663,0,0
19,201,72,44,12
19,201,7,320,142
19,201,1058,0,0
5,910,72,1177,287
5,910,497,211,147
5,910,1569,175,90
4,950,118,114,100
4,950,497,25,13
4,950,714,91,214
4,950,1139,88,61
18,182,103,29,35
18,182,565,0,0
18,182,1569,16,10
3,918,1451,23,35
3,918,1476,0,0
3,918,1477,0,0
3,918,1783,5,8
6,930,260,24,45
6,930,662,74,103
2,1013,118,36,36
2,1013,663,1,2
2,1013,1638,0,0
19,204,118,16,16
19,204,1058,0,0
5,913,142,1298,54
5,913,1596,1032,555
5,913,1783,385,190
4,953,497,83,71
4,953,870,95,34
4,953,1569,102,36
3,921,109,5,5
3,921,118,0,0
3,921,870,4,2
3,921,1569,29,27
3,921,1638,0,0
2,1014,497,59,59
2,1014,1569,0,0
18,186,662,37,34
18,186,1569,96,48
6,932,260,30,48
16,658,662,57,12
16,658,1569,44,32
3,923,38,124,211
3,923,535,0,0
3,923,540,0,0
5,915,534,0,0
5,915,535,54,9
5,915,540,0,0
4,954,102,97,139
4,954,534,3,0
4,954,535,0,0
4,954,540,0,0
4,954,1451,46,50
18,187,103,59,74
18,187,535,4,4
16,661,118,12,7
16,661,497,32,26
16,661,535,20,16
16,661,716,82,103
16,661,1451,10,17
2,1017,109,15,15
2,1017,535,0,0
19,206,45,97,121
19,206,72,56,115
19,206,118,102,75
19,206,497,162,165
19,206,534,0,0
19,206,535,51,4
19,206,540,0,0
19,206,714,102,300
19,206,715,109,242
19,206,1104,463,384
19,206,979,49,120
6,934,103,103,99
6,934,260,30,36
6,934,534,0,0
6,934,535,29,38
6,934,540,0,0
9,515,663,0,0
19,208,1,48,22
19,208,535,128,16
19,208,540,0,0
5,918,120,11,4
5,918,15,151,54
5,918,534,0,0
5,918,535,124,27
5,918,540,0,0
5,918,1451,15,32
5,918,1781,2333,102
4,957,535,0,0
4,957,540,0,0
4,957,714,76,106
4,957,716,121,191
4,957,1220,0,0
6,937,38,227,160
6,937,142,283,87
6,937,260,42,59
6,937,535,105,175
6,937,540,0,0
6,937,662,116,115
6,937,1023,213,84
6,937,1569,235,260
3,926,1,0,0
3,926,497,3,6
3,926,535,3,3
3,926,540,0,0
3,926,1138,10,8
3,926,1139,30,25
16,664,118,24,9
16,664,120,19,4
16,664,497,37,69
16,664,535,42,34
16,664,1451,6,12
16,664,1596,12,2
18,190,535,35,31
2,1021,1,5,3
2,1021,15,1643,560
2,1021,714,1,1
5,920,534,0,0
5,920,540,0,0
5,920,1479,25,127
19,209,497,77,72
19,209,540,0,0
19,209,1569,108,29
3,929,118,0,0
3,929,534,0,0
3,929,540,0,0
3,929,714,56,224
3,929,715,34,15
3,929,924,0,0
3,929,927,0,0
3,929,1451,28,38
4,960,109,76,48
4,960,118,28,42
4,960,154,0,0
4,960,497,145,57
4,960,540,0,0
4,960,1564,37,12
4,960,1781,0,0
18,192,540,14,23
18,192,662,44,44
2,1024,103,20,13
2,1024,109,18,18
2,1024,540,0,0
2,1024,714,45,34
2,1024,715,22,22
6,939,260,53,104
6,939,540,0,0
16,666,7,68,69
16,666,15,457,319
16,666,20,45,58
16,666,540,0,0
16,666,1288,11,13
16,666,1569,51,32
5,923,7,212,269
5,923,540,0,0
5,923,714,42,32
5,923,1628,112,108
19,212,72,576,299
19,212,118,76,53
19,212,7,424,158
19,212,15,541,227
19,212,497,154,107
19,212,534,0,0
19,212,540,0,0
19,212,691,4504,101
19,212,714,44,16
19,212,870,235,200
19,212,690,528,24
19,212,979,98,197
16,668,118,20,13
16,668,120,36,17
16,668,497,31,81
16,668,838,1755,164
16,668,1479,28,152
16,668,1451,7,16
6,942,103,195,204
6,942,534,0,0
6,942,624,223,88
3,932,534,0,0
3,932,1220,0,0
3,932,1569,25,25
2,1027,84,884,13
2,1027,118,26,30
2,1027,7,2,2
2,1027,497,3,3
2,1027,923,14,6
2,1027,927,9,5
2,1027,1564,16,2
4,962,118,299,181
4,962,534,4,0
4,962,1569,157,54
14,23,1451,0,0
19,214,534,0,0
19,214,714,87,314
5,926,534,0,0
5,926,716,57,42
5,926,690,291,115
5,926,1569,137,79
5,926,1451,15,41
2,1030,1,7,6
2,1030,109,6,6
2,1030,120,0,0
2,1030,497,55,54
2,1030,1139,21,22
2,1030,1781,108,40
4,965,1,16,1
4,965,38,156,51
4,965,487,120,75
4,965,534,2,0
4,965,714,170,55
4,965,719,451,54
4,965,1138,10,2
4,965,1451,32,25
3,934,1,0,0
3,934,109,0,0
3,934,497,36,73
3,934,534,0,0
3,934,905,0,0
3,934,1451,27,44
18,194,103,34,41
16,670,109,5,1
16,670,715,84,182
16,670,719,692,104
16,670,1451,18,33
6,945,260,25,50
7,1055,90,0,0
2,1034,109,5,5
2,1034,535,0,0
2,1034,594,1,1
2,1034,1451,5,6
5,930,38,702,44
5,930,534,0,0
5,930,535,43,6
5,930,540,0,0
4,969,715,66,25
16,673,1,5,4
16,673,118,25,12
16,673,154,0,0
16,673,497,27,99
16,673,535,23,22
3,939,6,123,83
3,939,535,0,0
3,939,540,0,0
3,939,1596,0,0
19,216,109,18,13
19,216,118,97,54
19,216,497,125,158
19,216,535,52,3
19,216,540,0,0
19,216,715,135,176
6,947,260,40,49
6,947,535,26,44
6,947,540,0,0
6,947,662,39,44
5,932,109,15,11
5,932,118,109,30
5,932,120,161,27
5,932,534,0,0
5,932,535,76,8
5,932,540,0,0
4,971,534,8,3
4,971,535,0,0
4,971,540,0,0
4,971,716,209,37
4,971,870,220,57
4,971,1475,0,0
4,971,1138,1,1
4,971,1139,57,34
4,971,1451,46,30
2,1037,109,25,25
2,1037,120,1,1
2,1037,534,0,0
2,1037,535,0,0
2,1037,1138,68,52
2,1037,1451,22,20
2,1037,1783,209,84
3,941,109,0,0
3,941,7,51,54
3,941,15,52,83
3,941,156,0,0
3,941,535,0,0
3,941,1104,8,16
3,941,1569,71,71
3,941,1138,4,4
3,941,1139,41,36
16,675,118,156,38
16,675,120,54,14
16,675,6,500,86
16,675,7,853,404
16,675,497,80,155
16,675,534,0,0
16,675,535,28,25
16,675,540,0,0
16,675,662,66,18
16,675,1569,426,109
16,675,1628,216,164
16,675,1781,209,44
19,219,497,118,102
19,219,535,56,5
19,219,540,0,0
19,219,714,36,64
19,219,1451,191,18
19,219,1783,4640,531
18,199,103,29,30
18,199,142,136,93
18,199,535,16,12
18,199,540,6,1
18,199,662,28,14
6,950,260,48,112
6,950,535,41,65
6,950,540,0,0
6,950,662,133,101
14,24,946,0,0
14,24,949,0,0
16,678,535,33,29
16,678,540,0,0
16,678,1479,25,138
16,678,1451,6,10
5,935,497,145,95
5,935,535,68,10
5,935,540,0,0
5,935,662,50,11
5,935,1479,31,121
5,935,1451,27,44
19,222,66,578,104
19,222,71,552,80
19,222,118,155,110
19,222,497,67,46
19,222,535,90,8
19,222,540,0,0
19,222,714,259,924
3,944,118,0,0
3,944,715,43,0
18,202,103,20,19
18,202,540,6,5
18,202,662,15,13
18,202,1283,3,1
4,975,142,72,15
4,975,15,242,112
4,975,497,38,16
4,975,535,0,0
4,975,540,0,0
4,975,715,32,4
4,975,1564,122,17
2,1039,533,0,0
2,1039,540,0,0
6,953,260,37,82
6,953,261,235,35
5,937,540,0,0
5,937,1569,772,119
19,223,497,90,81
19,223,540,0,0
19,223,715,70,81
19,223,979,75,206
4,978,497,59,30
4,978,514,0,0
4,978,540,0,0
4,978,714,283,106
4,978,715,63,25
4,978,1104,26,1
4,978,1569,491,97
4,978,1783,870,275
3,945,15,211,308
3,945,490,0,0
3,945,497,14,28
3,945,663,18,15
18,204,103,13,12
18,204,534,0,0
18,204,540,4,4
18,204,662,13,12
16,679,109,4,4
16,679,120,36,1
16,679,490,0,0
16,679,497,35,62
16,679,534,0,0
16,679,535,39,37
16,679,540,0,0
18,206,565,0,0
2,1041,109,12,12
2,1041,120,23,10
2,1041,534,0,0
2,1041,535,0,0
2,1041,540,0,0
2,1041,715,129,78
2,1041,1024,0,0
2,1041,1638,0,0
6,956,38,118,85
6,956,103,148,143
6,956,534,0,0
6,956,535,55,97
6,956,540,0,0
6,956,1569,585,309
5,939,15,374,63
5,939,534,0,0
5,939,535,32,5
5,939,540,0,0
5,939,1783,482,170
16,681,497,37,44
16,681,534,0,0
16,681,715,123,167
16,681,690,8,14
16,681,1451,22,33
2,1045,1,27,16
2,1045,534,0,0
2,1045,535,0,0
2,1045,537,659,88
2,1045,540,0,0
2,1045,923,244,50
2,1045,924,0,0
2,1045,927,22,19
2,1045,931,313,29
2,1045,1569,24,3
2,1045,1590,1,2
2,1045,1591,0,0
2,1045,1592,0,0
2,1045,1593,0,0
2,1045,1594,0,0
4,980,1,6,3
4,980,72,13,5
4,980,535,0,0
4,980,540,0,0
4,980,1138,21,10
4,980,1139,59,47
4,980,1451,34,24
3,948,109,1,1
3,948,497,2,4
3,948,534,0,0
3,948,715,19,0
3,948,1451,9,17
3,948,1596,62,26
3,948,1783,121,107
19,225,7,215,83
19,225,21,645,15
19,225,497,64,79
19,225,540,0,0
19,225,1596,1387,212
18,207,103,7,8
18,207,534,0,0
18,207,535,8,8
18,207,540,7,7
18,207,662,11,11
18,207,1283,7,7
6,959,260,54,123
6,959,540,0,0
5,941,118,221,52
5,941,535,35,5
5,941,540,0,0
19,228,33,35,11
19,228,497,130,136
19,228,534,0,0
19,228,535,59,6
19,228,540,0,0
19,228,982,532,103
4,983,1,11,1
4,983,109,69,24
4,983,7,246,171
4,983,497,50,33
4,983,514,0,0
4,983,535,0,0
4,983,1638,0,0
16,683,45,42,92
16,683,109,9,4
16,683,118,104,17
16,683,120,66,4
16,683,142,1560,263
16,683,497,41,102
16,683,533,0,0
16,683,534,0,0
16,683,535,88,86
16,683,662,132,13
16,683,714,27,44
16,683,716,65,113
16,683,1104,108,57
16,683,1018,43,16
16,683,1476,0,0
16,683,1477,0,0
16,683,1783,483,215
18,209,103,29,29
18,209,662,14,15
6,962,260,33,91
6,962,534,0,0
6,962,535,27,48
6,962,662,418,23
2,1048,109,7,5
2,1048,33,0,0
2,1048,535,0,0
2,1048,1562,0,0
2,1048,1451,58,32
3,951,109,1,1
3,951,497,18,38
3,951,535,0,0
3,951,714,42,168
3,951,1569,183,159
3,951,1451,7,9
14,25,663,0,0
5,943,535,49,4
16,685,103,22,7
4,986,1,205,11
4,986,33,0,0
4,986,535,1,1
4,986,715,62,19
4,986,1451,46,14
3,954,1,0,0
3,954,118,5,10
3,954,535,0,0
3,954,1451,40,57
2,1050,103,17,5
2,1050,109,35,6
2,1050,497,22,21
2,1050,535,0,0
2,1050,1564,29,4
18,211,534,0,0
18,211,662,15,17
18,211,1569,120,50
6,965,38,198,175
6,965,142,451,168
6,965,260,92,271
6,965,535,69,75
5,945,102,2140,1274
5,945,534,0,0
5,945,535,50,9
5,945,1628,103,101
16,688,1,15,14
16,688,497,21,7
16,688,535,105,59
16,688,540,0,0
19,232,33,189,55
19,232,497,400,308
19,232,535,115,21
19,232,540,0,0
19,232,715,131,36
19,232,979,78,169
4,988,487,615,226
4,988,497,55,16
4,988,534,5,1
4,988,535,2,1
4,988,540,0,0
4,988,717,34,12
4,988,1024,127,3
4,988,1139,63,36
4,988,1781,53,3
2,1053,118,5,7
2,1053,7,452,146
2,1053,487,2265,620
2,1053,924,3,2
3,956,109,8,5
3,956,7,74,97
3,956,534,0,0
3,956,535,0,0
3,956,540,0,0
3,956,1220,0,0
3,956,1781,113,32
18,212,103,28,34
18,212,535,9,9
18,212,540,3,3
18,212,662,15,16
6,968,103,191,155
6,968,534,0,0
6,968,540,0,0
6,968,624,379,156
5,947,109,28,20
5,947,490,68,26
5,947,534,0,0
5,947,535,47,8
5,947,540,0,0
5,947,1451,14,20
19,233,118,84,46
19,233,7,377,129
19,233,15,49,15
19,233,540,0,0
19,233,1451,561,123
3,960,535,0,0
3,960,1138,23,41
3,960,1139,27,11
4,990,72,332,5
4,990,15,199,155
4,990,535,5,1
4,990,540,0,0
4,990,715,22,14
4,990,1104,121,44
4,990,1018,25,2
4,990,1138,13,10
16,691,102,3408,2919
16,691,118,39,9
16,691,120,28,5
16,691,33,113,17
16,691,490,72,29
16,691,497,87,158
16,691,1451,23,40
18,215,540,3,3
18,215,662,12,12
2,1056,535,0,0
2,1056,540,0,0
2,1056,1274,0,0
5,950,45,94,14
5,950,7,202,108
5,950,497,38,27
5,950,535,61,7
5,950,717,81,37
5,950,1479,26,58
5,950,1018,258,25
4,993,45,0,0
4,993,118,98,70
4,993,120,10,3
4,993,33,0,0
4,993,715,74,40
19,235,15,805,306
19,235,540,0,0
16,694,109,9,4
16,694,118,81,19
16,694,120,131,16
16,694,534,1,1
16,694,535,61,17
16,694,540,0,0
16,694,1479,38,65
16,694,1480,12,9
2,1059,109,25,10
2,1059,497,38,37
2,1059,534,1,1
2,1059,540,0,0
2,1059,1139,125,52
2,1059,1451,64,50
2,1059,1638,8,5
6,974,260,100,79
6,974,540,0,0
3,963,85,0,0
3,963,514,0,0
3,963,535,0,0
3,963,540,0,0
3,963,660,0,0
3,963,1451,24,28
3,963,1638,0,0
18,218,103,13,17
18,218,534,1,1
18,218,540,4,4
18,218,662,14,13
5,953,497,68,37
5,953,534,0,0
5,953,535,43,6
5,953,540,0,0
5,953,715,40,14
5,953,716,44,12
5,953,1451,24,9
2,1061,1101,29,10
3,965,497,6,12
3,965,534,0,0
3,965,535,0,0
3,965,540,0,0
3,965,715,26,14
3,965,716,80,58
3,965,1480,0,0
3,965,1638,0,0
19,237,535,103,7
19,237,540,0,0
16,696,534,0,0
16,696,535,40,11
16,696,716,116,173
4,995,38,329,78
4,995,142,210,13
4,995,20,70,0
4,995,33,11,11
4,995,490,147,9
4,995,497,66,40
4,995,534,2,0
4,995,535,0,0
4,995,565,0,0
4,995,924,10,3
4,995,931,371,66
4,995,1475,0,0
4,995,1448,0,0
4,995,1451,12,6
4,995,1476,0,0
6,977,533,0,0
6,977,534,0,0
6,977,535,63,8
18,220,103,15,17
18,220,535,12,5
18,220,540,6,6
18,220,662,18,12
5,956,534,0,0
5,956,535,92,10
5,956,540,0,0
16,698,103,45,24
16,698,118,62,15
16,698,497,60,84
16,698,534,0,0
16,698,535,130,43
16,698,540,0,0
16,698,1451,6,12
16,698,1595,235,126
2,1063,535,1,1
2,1063,1024,0,0
4,998,103,18,15
4,998,534,6,0
4,998,535,0,0
4,998,540,0,0
4,998,716,42,24
4,998,1451,21,13
4,998,1628,201,195
19,239,118,30,22
19,239,534,0,0
19,239,540,0,0
19,239,1516,0,0
3,968,497,15,24
3,968,535,0,0
3,968,1451,21,34
18,223,103,57,75
18,223,534,1,1
18,223,662,9,7
18,223,1283,6,5
16,688,1,11,10
16,675,6,276,31
16,675,7,544,204
16,621,14,2577,900
16,666,15,297,183
16,666,20,22,16
16,691,33,105,17
16,635,38,345,22
16,683,45,34,60
16,691,490,48,17
16,698,497,37,59
16,681,690,6,9
16,683,714,8,24
16,696,716,93,131
16,670,719,683,96
16,668,838,1747,162
16,683,1104,102,57
16,694,1479,22,39
16,698,1595,235,126
16,675,1781,155,24
16,415,85,312,23
16,691,102,3223,2728
16,698,103,42,24
16,694,109,3,0
16,698,118,36,9
16,694,120,61,9
16,683,142,1347,236
16,598,156,228,22
16,469,514,0,0
16,698,535,97,35
16,635,660,0,0
16,683,662,13,1
16,628,663,935,170
16,641,670,387,141
16,641,794,314,3
16,412,1066,0,0
16,675,1628,133,95
16,683,1783,327,147
5,950,7,132,22
5,939,15,206,6
5,843,20,3,6
5,624,33,226,10
5,930,38,554,28
5,950,45,85,12
5,910,72,1093,272
5,947,490,68,26
5,895,493,2736,27
5,953,497,26,12
5,926,690,175,55
5,953,715,21,3
5,953,716,37,4
5,950,717,80,36
5,950,1018,252,22
5,950,1479,5,12
5,807,103,114,18
5,947,109,22,16
5,941,118,29,0
5,932,120,69,12
5,913,142,869,13
5,702,156,1106,28
5,710,514,0,0
5,956,535,43,4
5,710,660,0,0
5,935,662,40,10
5,587,794,7,3
5,953,1451,18,1
5,937,1569,474,4
5,945,1628,47,45
5,939,1783,153,16
18,168,34,0,0
18,223,103,52,72
18,199,142,34,18
18,223,534,0,0
18,220,535,1,0
18,220,540,1,1
18,223,662,4,4
18,223,1283,6,5
18,141,1596,38,18
18,141,1628,127,172
18,141,1783,149,116
18,168,34,0,0
18,223,103,52,72
18,199,142,34,18
18,223,534,0,0
18,220,535,1,0
18,220,540,1,1
18,223,662,4,4
18,223,1283,6,5
18,141,1596,38,18
18,141,1628,127,172
18,141,1783,149,116
18,168,34,0,0
18,223,103,52,72
18,199,142,34,18
18,223,534,0,0
18,220,535,1,0
18,220,540,1,1
18,223,662,4,4
18,223,1283,6,5
18,141,1596,38,18
18,141,1628,127,172
18,141,1783,149,116
18,168,34,0,0
18,223,103,52,72
18,199,142,34,18
18,223,534,0,0
18,220,535,1,0
18,220,540,1,1
18,223,662,4,4
18,223,1283,6,5
18,141,1596,38,18
18,141,1628,127,172
18,141,1783,149,116
5,950,7,131,22
5,939,15,205,6
5,843,20,3,6
5,753,24,34,1
5,624,33,225,10
5,930,38,552,28
5,899,41,0,0
5,950,45,85,12
5,910,72,1093,272
5,947,490,68,26
5,895,493,2735,27
5,953,497,23,12
5,926,690,174,55
5,953,715,21,3
5,953,716,36,4
5,950,717,80,36
5,950,1018,251,22
5,425,1021,3152,389
5,747,1096,51,2
5,950,1479,1,0
5,918,1781,2039,39
5,945,102,1956,1135
5,807,103,114,18
5,947,109,17,14
5,941,118,28,0
5,932,120,69,12
5,913,142,866,13
5,702,156,1106,28
5,710,514,0,0
5,956,535,35,3
5,710,660,0,0
5,935,662,40,10
5,871,670,279,1
5,881,733,13,0
5,587,794,7,3
5,732,1066,1533,32
5,953,1451,17,1
5,913,1596,708,108
5,945,1628,45,44
5,939,1783,147,16
5,950,7,131,22
5,939,15,205,6
5,843,20,3,6
5,753,24,34,1
5,624,33,225,10
5,930,38,552,28
5,899,41,0,0
5,950,45,85,12
5,910,72,1093,272
5,947,490,68,26
5,895,493,2735,27
5,953,497,23,12
5,926,690,174,55
5,953,715,21,3
5,953,716,36,4
5,950,717,80,36
5,950,1018,251,22
5,425,1021,3152,389
5,747,1096,51,2
5,950,1479,1,0
5,918,1781,2039,39
5,945,102,1956,1135
5,807,103,114,18
5,947,109,17,14
5,941,118,28,0
5,932,120,69,12
5,913,142,866,13
5,702,156,1106,28
5,710,514,0,0
5,956,535,35,3
5,710,660,0,0
5,935,662,40,10
5,871,670,279,1
5,881,733,13,0
5,587,794,7,3
5,732,1066,1533,32
5,953,1451,17,1
5,945,1628,45,44
5,939,1783,147,16
5,950,7,131,22
5,939,15,205,6
5,843,20,3,6
5,753,24,34,1
5,624,33,225,10
5,930,38,552,28
5,899,41,0,0
5,950,45,85,12
5,910,72,1093,272
5,947,490,68,26
5,895,493,2735,27
5,953,497,23,12
5,926,690,174,55
5,953,715,21,3
5,953,716,36,4
5,950,717,80,36
5,950,1018,251,22
5,425,1021,3152,389
5,747,1096,51,2
5,950,1479,1,0
5,918,1781,2039,39
5,945,102,1956,1135
5,807,103,114,18
5,947,109,17,14
5,941,118,28,0
5,932,120,69,12
5,913,142,866,13
5,702,156,1106,28
5,710,514,0,0
5,956,535,35,3
5,710,660,0,0
5,935,662,40,10
5,871,670,279,1
5,881,733,13,0
5,587,794,7,3
5,732,1066,1533,32
5,953,1451,17,1
5,945,1628,45,44
5,939,1783,147,16
5,950,7,123,22
5,939,15,197,6
5,843,20,3,6
5,753,24,34,1
5,624,33,225,10
5,930,38,551,28
5,899,41,0,0
5,950,45,85,12
5,910,72,1093,272
5,947,490,68,26
5,895,493,2735,27
5,953,497,15,12
5,926,690,174,55
5,953,715,21,3
5,953,716,28,4
5,950,717,80,36
5,674,719,197,26
5,950,1018,251,22
5,425,1021,3144,389
5,747,1096,51,2
5,950,1479,1,0
5,918,1781,2031,39
5,945,102,1948,1135
5,807,103,114,18
5,947,109,17,14
5,941,118,20,0
5,932,120,69,12
5,913,142,857,13
5,702,156,1106,28
5,710,514,0,0
5,956,535,26,3
5,710,660,0,0
5,935,662,40,10
5,871,670,279,1
5,881,733,13,0
5,587,794,7,3
5,732,1066,1533,32
5,953,1451,17,1
5,937,1569,462,4
5,913,1596,699,108
5,945,1628,44,43
5,939,1783,138,16
5,950,7,123,22
5,939,15,197,6
5,843,20,3,6
5,753,24,34,1
5,624,33,225,10
5,930,38,551,28
5,899,41,0,0
5,950,45,85,12
5,910,72,1093,272
5,947,490,68,26
5,895,493,2735,27
5,953,497,15,12
5,926,690,174,55
5,953,715,21,3
5,953,716,28,4
5,950,717,80,36
5,674,719,197,26
5,950,1018,251,22
5,425,1021,3144,389
5,747,1096,51,2
5,950,1479,1,0
5,918,1781,2031,39
5,945,102,1948,1135
5,807,103,114,18
5,947,109,17,14
5,941,118,20,0
5,932,120,69,12
5,913,142,857,13
5,702,156,1106,28
5,710,514,0,0
5,956,535,26,3
5,710,660,0,0
5,935,662,40,10
5,871,670,279,1
5,881,733,13,0
5,587,794,7,3
5,732,1066,1533,32
5,953,1451,17,1
5,937,1569,462,4
5,913,1596,699,108
5,945,1628,44,43
5,939,1783,138,16
5,950,7,123,22
5,939,15,197,6
5,843,20,3,6
5,753,24,34,1
5,624,33,225,10
5,930,38,551,28
5,899,41,0,0
5,950,45,85,12
5,910,72,1093,272
5,947,490,68,26
5,895,493,2735,27
5,953,497,15,12
5,926,690,174,55
5,953,715,21,3
5,953,716,28,4
5,950,717,80,36
5,674,719,197,26
5,950,1018,251,22
5,425,1021,3144,389
5,747,1096,51,2
5,950,1479,1,0
5,918,1781,2031,39
5,945,102,1948,1135
5,807,103,114,18
5,947,109,17,14
5,941,118,20,0
5,932,120,69,12
5,913,142,857,13
5,702,156,1106,28
5,710,514,0,0
5,956,535,26,3
5,710,660,0,0
5,935,662,40,10
5,871,670,279,1
5,881,733,13,0
5,587,794,7,3
5,732,1066,1533,32
5,953,1451,17,1
5,937,1569,462,4
5,913,1596,699,108
5,945,1628,44,43
5,939,1783,138,16
5,950,7,123,22
5,939,15,197,6
5,843,20,3,6
5,753,24,34,1
5,624,33,225,10
5,930,38,551,28
5,899,41,0,0
5,950,45,85,12
5,910,72,1093,272
5,947,490,68,26
5,895,493,2735,27
5,953,497,15,12
5,926,690,174,55
5,953,715,21,3
5,953,716,28,4
5,950,717,80,36
5,674,719,197,26
5,950,1018,251,22
5,425,1021,3144,389
5,747,1096,51,2
5,950,1479,1,0
5,918,1781,2031,39
5,945,102,1948,1135
5,807,103,114,18
5,947,109,17,14
5,941,118,20,0
5,932,120,69,12
5,913,142,857,13
5,702,156,1106,28
5,710,514,0,0
5,956,535,26,3
5,710,660,0,0
5,935,662,40,10
5,871,670,279,1
5,881,733,13,0
5,587,794,7,3
5,732,1066,1533,32
5,953,1451,17,1
5,937,1569,462,4
5,913,1596,699,108
5,945,1628,44,43
5,939,1783,138,16
3,954,1,0,0
3,939,6,84,31
3,945,15,102,146
3,801,20,0,0
3,907,24,117,45
3,923,38,27,42
3,882,487,88,89
3,746,690,0,0
3,965,716,59,43
3,870,717,0,0
3,941,1104,8,16
3,960,1138,23,41
3,960,1139,8,7
3,888,1564,26,15
3,956,1781,113,32
3,963,85,0,0
3,956,109,3,0
3,954,118,5,10
3,903,154,0,0
3,963,514,0,0
3,963,660,0,0
3,945,663,18,15
3,873,794,0,0
3,914,1024,0,0
3,793,1066,17,20
3,873,1092,0,0
3,968,1451,8,16
3,770,1463,0,0
3,873,1516,0,0
3,948,1596,62,26
3,965,1638,0,0
3,948,1783,103,94
3,954,1,0,0
3,939,6,84,31
3,945,15,102,146
3,801,20,0,0
3,907,24,117,45
3,923,38,27,42
3,882,487,88,89
3,746,690,0,0
3,965,716,59,43
3,870,717,0,0
3,941,1104,8,16
3,960,1138,23,41
3,960,1139,8,7
3,888,1564,26,15
3,956,1781,113,32
3,963,85,0,0
3,956,109,3,0
3,954,118,5,10
3,903,154,0,0
3,963,514,0,0
3,968,535,0,0
3,963,660,0,0
3,945,663,18,15
3,873,794,0,0
3,914,1024,0,0
3,793,1066,17,20
3,873,1092,0,0
3,968,1451,8,16
3,770,1463,0,0
3,873,1516,0,0
3,948,1596,62,26
3,965,1638,0,0
3,948,1783,103,94
