Talonario,NumFactura,NumFacturaRef,DatoAdicional
1113488420,9791,44325,
1113488407,9087,44326,
1113488420,9792,44327,
1113488420,9793,44328,
1113488407,9088,44329,
1113488407,9089,44330,
1113488420,9794,44331,
1113488420,9795,44332,
1113488420,9795,44333,
1113488420,9796,44334,
1113488407,9090,44335,
1113488407,9091,44336,
1113488407,9092,44337,
1113488420,9797,44338,
1113488420,9797,44339,
1113488420,9798,44340,
1113488407,9093,44341,
1113488407,9094,44342,
1113488420,9799,44343,
1113488420,9799,44344,
1113488420,9800,44345,
1113488407,9095,44346,
1113488407,9096,44347,
1113488420,9801,44348,
1113488420,9802,44349,
1113488407,9097,44350,
1113488420,9803,44351,
1113488420,9804,44352,
1113488407,9098,44353,
1113488407,9099,44354,
1113488420,9805,44355,
1113488420,9806,44357,
1113488407,9100,44358,
1113488420,9807,44356,
1113488420,9807,44359,
1113488420,9808,44360,
1113488420,9809,44361,
1113488420,9810,44362,
1113488407,9101,44363,
1113488420,9811,44364,
1113488407,9102,44365,
1113488407,9103,44366,
1113488407,9104,44367,
1113488407,9105,44368,
1113488407,9106,44369,
1113488407,9107,44370,
1113488420,9812,44371,
1113488420,9813,44372,
1113488407,9108,44373,
1113488407,9109,44374,
1113488420,9814,44375,
1113488407,9110,44376,
1113488407,9110,44377,
1113488407,9111,44378,
1113488407,9112,44379,
1113488407,9113,44380,
1113488420,9815,44381,
1113488420,9815,44382,
1113488407,9114,44383,
1113488420,9816,44384,
1113488407,9115,44385,
1113488420,9817,44386,
1113488407,9116,44387,
1113488420,9818,44388,
1113488420,9819,44389,
1113488420,9820,44390,
1113488420,9820,44391,
1113488420,9821,44393,
1113488420,9821,44394,
1113488420,9821,44392,
1113488420,9822,44403,
1113488420,9822,44398,
1113488420,9822,44400,
1113488420,9822,44399,
1113488420,9822,44402,
1113488420,9822,44401,
1113488420,9822,44397,
1113488420,9822,44396,
1113488420,9822,44395,
1113488420,9823,44405,
1113488420,9824,44406,
1113488407,9117,44407,
1113488407,9118,44404,
1113488420,9825,44408,
1113488407,9119,44410,
1113488407,9119,44411,
1113488407,9119,44409,
1113488420,9826,44412,
1113488420,9827,44413,
1113488407,9120,44414,
1113488407,9121,44415,
1113488407,9122,44416,
1113488420,9828,44417,
1113488420,9829,44418,
1113488420,9830,44419,
1113488420,9831,44420,
1113488420,9832,44421,
1113488407,9123,44422,
1113488407,9124,44423,
1113488407,9125,44423,
1113488407,9126,44424,
1113488407,9127,44427,
1113488407,9127,44425,
1113488407,9127,44426,
1113488407,9128,44428,
1113488420,9833,44429,
1113488420,9834,44430,
1113488407,9129,44431,
1113488420,9835,44432,
1113488407,9130,44433,
1113488420,9836,44434,
1113488407,9131,44435,
1113488420,9837,44437,
1113488420,9837,44436,
1113488420,9838,44438,
1113488420,9839,44439,
1113488407,9132,44440,
1113488420,9840,44441,
1113488407,9133,44442,
1113488407,9134,44443,
1113488407,9135,44444,
1113488407,9136,44445,
1113488420,9841,44446,
1113488407,9137,44447,
1113488420,9842,44448,
1113488420,9843,44449,
1113488420,9844,44450,
1113488420,9845,44451,
1113488420,9846,44452,
1113488407,9138,44453,
1113488407,9139,44454,
1113488407,9140,44455,
1113488407,9141,44456,
1113488407,9142,44457,
1113488420,9847,44458,
1113488420,9848,44460,
1113488420,9848,44459,
1113488420,9849,44461,
1113488407,9143,44463,
1113488420,9850,44462,
1113488420,9851,44464,
1113488407,9144,44465,
1113488420,9852,44466,
1113488407,9145,44467,
1113488420,9853,44468,
1113488407,9146,44469,
1113488407,9147,44470,
1113488407,9148,44470,
1113488407,9148,44471,
1113488407,9149,44472,
1113488420,9854,44473,
1113488420,9854,44474,
1113488420,9855,44475,
1113488420,9856,44476,
1113488407,9150,44477,
1113488420,9857,44478,
1113488407,9151,44479,
1113488407,9152,44480,
1113488420,9858,44481,
1113488420,9859,44482,
1113488420,9860,44483,
1113488420,9861,44484,
1113488420,9862,44485,
1113488420,9863,44486,
1113488420,9864,44487,
1113488407,9153,44488,
1113488407,9154,44489,
1113488407,9155,44491,
1113488407,9155,44490,
1113488407,9156,44492,
1113488420,9865,44493,
1113488407,9157,44494,
1113488407,9158,44495,
1113488420,9866,44496,
1113488407,9159,44497,
1113488407,9160,44498,
1113488420,9867,44499,
1113488420,9868,44500,
1113488420,9869,44501,
1113488407,9161,44502,
1113488420,9870,44503,
1113488420,9871,44504,
1113488407,9162,44505,
1113488420,9872,44506,
1113488407,9163,44507,
1113488407,9163,44508,
1113488407,9164,44509,
1113488407,9165,44510,
1113488420,9873,44511,
1113488407,9166,44513,
1113488407,9166,44512,
1113488420,9874,44514,
1113488420,9875,44515,
1113488407,9167,44516,
1113488407,9168,44517,
1113488420,9876,44518,
1113488420,9877,44519,
1113488407,9169,44520,
1113488407,9170,44521,
1113488420,9878,44522,
1113488420,9879,44523,
1113488420,9880,44524,
1113488420,9881,44525,
1113488407,9171,44526,
1113488407,9172,44527,
1113488420,9882,44529,
1113488420,9882,44528,
1113488420,9883,44530,
1113488420,9884,44531,
1113488407,9173,44532,
1113488407,9174,44533,
1113488407,9175,44534,
1113488420,9885,44535,
1113488420,9885,44536,
1113488407,9176,44537,
1113488420,9886,44539,
1113488420,9887,44541,
1113488420,9887,44540,
1113488407,9177,44538,
1113488407,9178,44542,
1113488420,9888,44544,
1113488407,9179,44543,
1113488407,9180,44545,
1113488407,9181,44546,
1113488407,9182,44547,
1113488407,9183,44548,
1113488407,9184,44549,
1113488407,9185,44550,
1113488407,9186,44551,
1113488420,9889,44552,
1113488420,9890,44553,
1113488420,9891,44554,
1113488420,9891,44555,
1113488420,9892,44556,
1113488420,9893,44558,
1113488420,9893,44557,
1113488420,9894,44559,
1113488407,9187,44560,
1113488407,9187,44561,
1113488407,9188,44562,
1113488420,9895,44563,
1113488420,9896,44564,
1113488420,9897,44565,
1113488420,9897,44566,
1113488407,9189,44567,
1113488420,9898,44568,
1113488420,9899,44569,
1113488420,9900,44570,
1113488420,9901,44572,
1113488420,9901,44571,
1113488420,9902,44573,
1113488407,9190,44574,
1113488420,9903,44575,
1113488420,9904,44576,
1113488407,9191,44577,
1113488420,9905,44578,
1113488420,9905,44579,
1113488407,9192,44580,
1113488420,9906,44581,
1113488407,9193,44582,
1113488420,9907,44583,
1113488420,9908,44584,
1113488420,9909,44585,
1113488407,9194,44586,
1113488420,9910,44587,
1113488420,9911,44588,
1113488420,9912,44589,
1113488420,9913,44590,
1113488420,9914,44591,
1113488420,9914,44592,
1113488407,9195,44593,
1113488420,9915,44594,
1113488420,9916,44595,
1113488420,9917,44596,
1113488407,9196,44597,
1113488407,9197,44597,
1113488407,9198,44598,
1113488407,9199,44599,
1113488407,9200,44600,
1113488420,9918,44602,
1113488420,9918,44601,
1113488420,9919,44603,
1113488420,9920,44604,
1113488420,9921,44605,
1113488407,9201,44606,
1113488420,9922,44607,
1113488407,9202,44608,
1113488407,9203,44609,
1113488420,9923,44610,
1113488420,9924,44611,
1113488420,9925,44612,
1113488420,9925,44613,
1113488420,9926,44614,
1113488420,9927,44615,
1113488407,9204,44616,
1113488420,9928,44617,
1113488407,9205,44618,
1113488407,9206,44619,
1113488407,9207,44620,
1113488420,9929,44621,
1113488407,9208,44626,
1113488420,9930,44623,
1113488420,9930,44622,
1113488420,9930,44627,
1113488420,9930,44625,
1113488420,9930,44624,
1113488407,9209,44628,
1113488420,9931,44629,
1113488420,9931,44630,
1113488420,9932,44631,
1113488407,9210,44632,
1113488420,9933,44633,
1113488420,9933,44634,
1113488420,9933,44635,
1113488407,9211,44636,
1113488420,9934,44637,
1113488420,9935,44638,
1113488407,9212,44639,
1113488420,9936,44640,
1113488420,9937,44641,
1113488420,9938,44642,
1113488420,9938,44643,
1113488420,9939,44644,
1113488420,9940,44645,
1113488420,9941,44646,
1113488420,9942,44647,
1113488407,9213,44648,
1113488420,9950,44649,
1113488420,9943,44651,
1113488420,9944,44652,
1113488420,9945,44650,
1113488420,9946,44653,
1113488420,9947,44654,
1113488420,9948,44655,
1113488407,9214,44656,
1113488407,9215,44657,
1113488420,9949,44658,
1113488420,9951,44659,
1113488420,9952,44660,
1113488407,9216,44661,
1113488407,9217,44662,
1113488420,9953,44663,
1113488420,9953,44664,
1113488407,9218,44665,
1113488420,9954,44666,
1113488420,9955,44667,
1113488420,9956,44669,
1113488420,9956,44668,
1113488420,9957,44670,
1113488420,9958,44671,
1113488420,9959,44672,
1113488420,9960,44673,
1113488420,9961,44674,
1113488420,9962,44675,
1113488420,9963,44677,
1113488407,9219,44676,
1113488420,9964,44678,
1113488420,9965,44679,
1113488407,9220,44680,
1113488420,9966,44681,
1113488420,9967,44682,
1113488420,9968,44683,
1113488420,9968,44684,
1113488407,9221,44692,
1113488407,9222,44691,
1113488407,9222,44690,
1113488407,9223,44685,
1113488407,9224,44687,
1113488407,9225,44686,
1113488407,9226,44689,
1113488407,9227,44688,
1113488407,9228,44693,
1113488407,9229,44694,
1113488407,9230,44695,
1113488420,9969,44696,
1113488420,9970,44697,
1113488407,9231,44698,
1113488407,9232,44699,
1113488420,9971,44700,
1113488420,9972,44701,
1113488420,9972,44703,
1113488420,9972,44702,
1113488420,9973,44704,
1113488420,9974,44705,
1113488407,9233,44706,
1113488420,9975,44707,
1113488420,9976,44708,
1113488420,9976,44709,
1113488407,9234,44710,
1113488420,9977,44711,
1113488420,9977,44712,
1113488420,9978,44713,
1113488407,9235,44714,
1113488407,9236,44715,
1113488420,9979,44716,
1113488420,9979,44717,
1113488420,9980,44718,
1113488407,9237,44719,
1113488407,9238,44720,
1113488420,9981,44721,
1113488407,9239,44722,
1113488407,9240,44723,
1113488420,9982,44724,
1113488407,9241,44725,
1113488420,9983,44726,
1113488407,9242,44727,
1113488407,9243,44728,
1113488420,9984,44729,
1113488420,9984,44730,
1113488420,9985,44732,
1113488407,9244,44733,
1113488407,9245,44731,
1113488420,9986,44734,
1113488407,9246,44735,
1113488407,9246,44736,
1113488420,9987,44737,
1113488420,9988,44738,
1113488420,9988,44739,
1113488420,9989,44740,
1113488420,9990,44741,
1113488420,9991,44742,
1113488407,9247,44743,
1113488407,9248,44744,
1113488407,9249,44745,
1113488407,9250,44746,
1113488420,9992,44747,
1113488420,9993,44748,
1113488407,9251,44749,
1113488407,9252,44750,
1113488407,9253,44751,
1113488407,9254,44752,
1113488420,9994,44753,
1113488420,9995,44754,
1113488407,9255,44755,
1113488407,9255,44756,
1113488420,9996,44757,
1113488407,9256,44758,
1113488407,9257,44759,
1113488407,9258,44760,
1113488407,9259,44761,
1113488420,9997,44762,
1113488420,9998,44763,
1113488407,9260,44764,
1113488420,9999,44765,
1113488420,10000,44766,
1113488407,9261,44767,
1113488407,9262,44768,
1113488407,9263,44771,
1113488407,9264,44772,
1113488407,9264,44773,
1113488407,9265,44774,
1113488407,9266,44769,
1113488407,9267,44770,
1113488407,9268,44775,
1113488420,10001,44776,
1113488407,9269,44777,
1113488407,9270,44778,
1113488420,10002,44779,
1113488407,9271,44780,
1113488407,9271,44781,
1113488420,10003,44782,
1113488420,10003,44783,
1113488420,10004,44784,
1113488420,10005,44787,
1113488407,9272,44785,
1113488407,9272,44786,
1113488407,9273,44788,
1113488407,9274,44789,
1113488407,9275,44790,
1113488407,9276,44791,
1113488407,9277,44792,
1113488420,10006,44793,
1113488420,10007,44794,
1113488407,9278,44795,
1113488407,9279,44796,
1113488420,10008,44797,
1113488407,9280,44798,
1113488407,9281,44799,
1113488407,9282,44800,
1113488420,10009,44801,
1113488407,9283,44802,
1113488407,9284,44803,
1113488420,10010,44804,
1113488420,10011,44805,
1113488407,9285,44806,
1113488407,9286,44808,
1113488407,9286,44809,
1113488420,10012,44807,
1113488420,10013,44810,
1113488420,10013,44811,
1113488407,9287,44812,
1113488420,10014,44813,
1113488407,9288,44814,
1113488420,10015,44815,
1113488407,9289,44816,
1113488420,10016,44817,
1113488407,9290,44820,
1113488407,9291,44821,
1113488420,10017,44823,
1113488407,9292,44824,
1113488407,9293,44825,
1113488407,9294,44826,
1113488420,10018,44822,
1113488420,10018,44819,
1113488407,9295,44818,
1113488407,9295,44827,
1113488420,10019,44829,
1113488420,10019,44828,
1113488407,9296,44833,
1113488407,9297,44830,
1113488407,9297,44831,
1113488420,10020,44834,
1113488420,10021,44832,
1113488420,10021,44835,
1113488407,9298,44836,
1113488407,9299,44837,
1113488407,9300,44838,
1113488407,9301,44839,
1113488407,9302,44840,
1113488407,9302,44841,
1113488420,10022,44842,
1113488420,10022,44843,
1113488407,9303,44844,
1113488407,9304,44845,
1113488407,9305,44846,
1113488420,10023,44847,
1113488420,10024,44848,
1113488420,10025,44849,
1113488420,10026,44850,
1113488420,10027,44851,
1113488420,10028,44852,
1113488407,9306,44853,
1113488407,9307,44854,
1113488407,9308,44855,
1113488420,10029,44856,
1113488420,10030,44857,
1113488407,9309,44858,
1113488420,10031,44859,
1113488407,9310,44860,
1113488407,9310,44861,
1113488420,10032,44862,
1113488407,9311,44863,
1113488420,10033,44864,
1113488407,9312,44865,
1113488407,9313,44866,
1113488407,9314,44867,
1113488407,9315,44868,
1113488420,10034,44869,
1113488420,10035,44870,
1113488407,9316,44871,
1113488407,9317,44872,
1113488407,9318,44873,
1113488407,9319,44874,
1113488420,10036,44875,
1113488420,10037,44877,
1113488420,10037,44876,
1113488407,9320,44878,
1113488420,10038,44879,
1113488407,9321,44880,
1113488407,9321,44881,
1113488420,10039,44882,
1113488420,10040,44883,
1113488407,9322,44884,
1113488407,9323,44885,
1113488420,10041,44886,
1113488420,10042,44887,
1113488420,10043,44888,
1113488407,9324,44889,
1113488420,10044,44890,
1113488420,10045,44891,
1113488407,9325,44892,
1113488420,10046,44893,
1113488407,9326,44894,
1113488407,9327,44895,
1113488407,9328,44897,
1113488420,10047,44896,
1113488420,10048,44898,
1113488420,10049,44899,
1113488407,9329,44900,
1113488407,9330,44901,
1113488420,10050,44902,
1113488420,10051,44903,
1113488407,9331,44904,
1113488407,9332,44905,
1113488420,10052,44906,
1113488407,9333,44907,
1113488407,9334,44908,
1113488420,10053,44909,
1113488407,9335,44910,
1113488407,9336,44911,
1113488407,9337,44912,
1113488407,9338,44913,
1113488407,9338,44914,
1113488407,9339,44915,
1113488407,9340,44916,
1113488407,9341,44917,
1113488407,9342,44918,
1113488407,9343,44919,
1113488420,10054,44920,
1113488420,10054,44921,
1113488420,10055,44922,
1113488420,10056,44923,
1113488407,9344,44924,
1113488407,9344,44925,
1113488407,9345,44926,
1113488420,10057,44927,
1113488420,10058,44928,
1113488407,9346,44929,
1113488407,9347,44930,
1113488420,10059,44931,
1113488407,9348,44932,
1113488420,10060,44933,
1113488407,9349,44934,
1113488407,9349,44935,
1113488407,9350,44936,
1113488420,10061,44937,
1113488407,9351,44938,
1113488407,9352,44939,
1113488420,10062,44941,
1113488420,10062,44940,
1113488407,9353,44942,
1113488420,10063,44943,
1113488407,9354,44944,
1113488407,9355,44945,
1113488420,10064,44946,
1113488420,10065,44947,
1113488407,9356,44949,
1113488420,10066,44948,
1113488420,10067,44951,
1113488420,10067,44950,
1113488407,9357,44952,
1113488407,9358,44953,
1113488420,10068,44954,
1113488420,10068,44955,
1113488420,10069,44956,
1113488420,10070,44957,
1113488420,10071,44958,
1113488407,9359,44959,
1113488407,9360,44960,
1113488420,10072,44961,
1113488407,9361,44962,
1113488407,9362,44963,
1113488420,10073,44964,
1113488420,10074,44965,
1113488420,10075,44966,
1113488420,10076,44967,
1113488420,10077,44969,
1113488420,10077,44968,
1113488407,9363,44970,
1113488407,9363,44971,
1113488407,9364,44972,
1113488420,10078,44973,
1113488407,9365,44974,
1113488407,9365,44975,
1113488420,10079,44976,
1113488407,9366,44977,
1113488407,9367,44978,
1113488420,10080,44979,
1113488407,9368,44980,
1113488420,10081,44981,
1113488420,10082,44982,
1113488407,9369,44983,
1113488407,9370,44984,
1113488420,10083,44985,
1113488420,10084,44986,
1113488407,9371,44987,
1113488407,9372,44988,
1113488407,9373,44989,
1113488420,10085,44990,
1113488407,9374,44991,
1113488420,10086,44992,
1113488420,10086,44993,
1113488420,10087,44994,
1113488420,10088,44995,
1113488407,9375,44996,
1113488407,9376,44997,
1113488420,10089,44998,
1113488420,10090,44999,
1113488407,9377,45000,
1113488420,10091,45001,
1113488420,10092,45002,
1113488420,10093,45003,
1113488420,10094,45004,
1113488407,9378,45005,
1113488420,10095,45006,
1113488407,9379,45007,
1113488407,9380,45008,
1113488407,9380,45010,
1113488407,9380,45009,
1113488407,9381,45011,
1113488407,9382,45012,
1113488420,10096,45013,
1113488407,9383,45014,
1113488420,10097,45015,
1113488407,9384,45016,
1113488420,10098,45017,
1113488407,9385,45018,
1113488420,10099,45019,
1113488420,10100,45020,
1113488420,10101,45022,
1113488420,10102,45023,
1113488420,10102,45024,
1113488407,9386,45021,
1113488407,9387,45025,
1113488407,9388,45026,
1113488420,10103,45027,
1113488420,10103,45028,
1113488420,10104,45029,
1113488407,9389,45030,
1113488407,9390,45030,
1113488407,9391,45031,
1113488407,9392,45032,
1113488407,9393,45033,
1113488407,9394,45034,
1113488420,10105,45035,
1113488420,10106,45036,
1113488420,10107,45037,
1113488420,10108,45038,
1113488420,10109,45039,
1113488420,10110,45040,
1113488420,10111,45041,
1113488420,10112,45042,
1113488420,10113,45043,
1113488420,10114,45044,
1113488420,10115,45045,
1113488407,9395,45046,
1113488407,9395,45047,
1113488407,9396,45048,
1113488420,10116,45049,
1113488407,9397,45050,
1113488407,9398,45051,
1113488420,10117,45052,
1113488407,9399,45053,
1113488420,10118,45054,
1113488420,10119,45055,
1113488420,10120,45056,
1113488420,10121,45057,
1113488420,10122,45058,
1113488420,10123,45059,
1113488420,10124,45060,
1113488407,9400,45061,
1113488420,10125,45062,
1113488420,10125,45063,
1113488420,10126,45065,
1113488420,10126,45064,
1113488407,9401,45066,
1113488420,10127,45067,
1113488407,9402,45068,
1113488420,10128,45069,
1113488420,10128,45070,
1113488420,10129,45071,
1113488407,9403,45072,
1113488407,9404,45073,
1113488420,10130,45074,
1113488407,9405,45075,
1113488420,10131,45076,
1113488420,10132,45077,
1113488407,9406,45078,
1113488407,9407,45079,
1113488420,10133,45080,
1113488420,10134,45081,
1113488420,10135,45082,
1113488420,10136,45083,
1113488420,10137,45084,
1113488407,9408,45085,
1113488420,10138,45086,
1113488420,10139,45087,
1113488420,10140,45088,
1113488420,10141,45089,
1113488420,10141,45090,
1113488407,9409,45091,
1113488407,9410,45092,
1113488407,9411,45093,
1113488407,9412,45094,
1113488407,9413,45095,
1113488407,9414,45096,
1113488407,9415,45097,
1113488420,10142,45098,
1113488420,10143,45099,
1113488407,9416,45100,
1113488407,9417,45101,
1113488407,9418,45102,
1113488420,10144,45103,
1113488420,10145,45104,
1113488420,10146,45105,
1113488420,10147,45106,
1113488407,9419,45107,
1113488407,9419,45108,
1113488420,10148,45109,
