iIdBodega,iIdTipoMov,iIdMovimiento,iIdproducto,dCantidad,iIdBodegaSolicita,dCantidadAprobada,StockActual
1,1,507,42,1.0000,6,1.0000,0.00
1,1,507,141,1.0000,6,1.0000,1.00
1,1,507,142,1.0000,6,1.0000,1.00
1,1,507,193,1.0000,6,1.0000,0.00
1,1,508,7,1.0000,6,1.0000,12.00
1,1,508,179,1.0000,6,1.0000,16.00
1,1,235,117,1.0000,3,1.0000,33.00
1,1,236,201,1.0000,3,1.0000,1.00
1,1,236,176,1.0000,3,1.0000,2.00
1,1,237,164,3.0000,3,3.0000,10.00
1,1,237,117,3.0000,3,3.0000,30.00
1,1,509,3,4.0000,6,4.0000,10.00
1,1,509,4,4.0000,6,4.0000,18.00
1,1,510,167,3.0000,6,3.0000,0.00
1,1,510,160,2.0000,6,2.0000,4.00
1,1,510,145,1.0000,6,1.0000,0.00
1,1,510,41,2.0000,6,2.0000,1.00
1,1,511,51,5.0000,6,5.0000,0.00
1,1,511,29,1.0000,6,1.0000,4.00
1,1,511,161,8.0000,6,8.0000,12.00
1,1,512,167,1.0000,6,1.0000,23.00
1,1,512,160,1.0000,6,1.0000,15.00
1,1,512,41,1.0000,6,1.0000,0.00
1,1,512,52,1.0000,6,1.0000,0.00
1,1,512,136,1.0000,6,1.0000,3.00
1,1,512,122,4.0000,6,4.0000,2.00
1,1,238,164,2.0000,3,2.0000,24.00
1,1,239,176,1.0000,3,1.0000,1.00
1,1,240,117,2.0000,3,2.0000,28.00
1,1,240,122,2.0000,3,2.0000,0.00
1,1,241,176,2.0000,3,2.0000,9.00
1,1,98,46,2.0000,5,2.0000,0.00
1,1,99,211,40.0000,5,40.0000,90.00
1,1,16,2,6.0000,1,6.0000,0.00
1,1,16,3,4.0000,1,4.0000,0.00
1,1,16,4,4.0000,1,4.0000,0.00
1,1,16,51,4.0000,1,4.0000,0.00
1,1,513,2,6.0000,6,6.0000,14.00
1,1,513,3,4.0000,6,4.0000,6.00
1,1,513,4,4.0000,6,4.0000,14.00
1,1,513,51,4.0000,6,4.0000,46.00
1,1,514,167,2.0000,6,2.0000,21.00
1,1,514,192,2.0000,6,2.0000,2.00
1,1,514,165,1.0000,6,1.0000,2.00
1,1,515,7,1.0000,6,1.0000,11.00
1,1,515,179,1.0000,6,1.0000,15.00
1,1,516,51,5.0000,6,5.0000,41.00
1,1,516,2,6.0000,6,6.0000,8.00
1,1,516,27,1.0000,6,1.0000,3.00
1,1,516,161,8.0000,6,8.0000,4.00
1,1,516,29,1.0000,6,1.0000,3.00
1,1,516,37,6.0000,6,6.0000,11.00
1,1,517,167,2.0000,6,2.0000,19.00
1,1,517,160,2.0000,6,2.0000,13.00
1,1,517,142,1.0000,6,1.0000,2.00
1,1,242,117,1.0000,3,1.0000,27.00
1,1,242,164,3.0000,3,3.0000,21.00
1,1,243,201,1.0000,3,1.0000,0.00
1,1,244,117,2.0000,3,2.0000,25.00
1,1,244,109,1.0000,3,1.0000,10.00
1,1,518,2,7.0000,6,7.0000,0.00
1,1,518,3,4.0000,6,4.0000,0.00
1,1,519,2,7.0000,6,7.0000,1.00
1,1,519,3,4.0000,6,4.0000,2.00
1,1,519,51,10.0000,6,10.0000,31.00
1,1,520,167,2.0000,6,2.0000,17.00
1,1,520,160,4.0000,6,4.0000,9.00
1,1,520,141,1.0000,6,1.0000,2.00
1,1,521,2,1.0000,6,1.0000,15.00
1,1,521,29,1.0000,6,1.0000,2.00
1,1,522,167,1.0000,6,1.0000,16.00
1,1,522,122,1.0000,6,1.0000,3.00
1,1,523,179,1.0000,6,1.0000,14.00
1,1,523,7,1.0000,6,1.0000,10.00
1,1,245,164,3.0000,3,3.0000,18.00
1,1,245,122,2.0000,3,2.0000,3.00
1,1,246,176,2.0000,3,2.0000,7.00
1,1,524,3,4.0000,6,4.0000,13.00
1,1,524,2,7.0000,6,7.0000,8.00
1,1,524,4,4.0000,6,4.0000,20.00
1,1,524,51,10.0000,6,10.0000,21.00
1,1,525,167,2.0000,6,2.0000,12.00
1,1,525,160,2.0000,6,2.0000,5.00
1,1,525,142,1.0000,6,1.0000,2.00
1,1,526,167,2.0000,6,2.0000,12.00
1,1,526,160,2.0000,6,2.0000,5.00
1,1,526,142,1.0000,6,1.0000,2.00
1,1,526,68,1.0000,6,1.0000,29.00
1,1,17,130,1.0000,1,1.0000,0.00
1,1,247,117,2.0000,3,2.0000,23.00
1,1,247,109,1.0000,3,1.0000,9.00
1,1,248,201,1.0000,3,1.0000,5.00
1,1,527,2,3.0000,6,3.0000,5.00
1,1,527,3,2.0000,6,2.0000,11.00
1,1,527,121,5.0000,6,5.0000,15.00
1,1,527,29,1.0000,6,1.0000,1.00
1,1,528,166,1.0000,6,1.0000,1.00
1,1,249,109,1.0000,3,1.0000,8.00
1,1,249,68,1.0000,3,1.0000,28.00
1,1,249,164,1.0000,3,1.0000,17.00
1,1,250,187,1.0000,3,1.0000,29.00
1,1,100,46,2.0000,5,2.0000,0.00
1,1,101,211,20.0000,5,20.0000,70.00
1,1,101,172,500.0000,5,500.0000,0.00
1,1,102,202,1.0000,5,1.0000,1.00
1,1,251,117,3.0000,3,3.0000,20.00
1,1,251,109,1.0000,3,1.0000,7.00
1,1,251,164,2.0000,3,2.0000,15.00
1,1,252,176,2.0000,3,2.0000,0.00
1,1,252,187,1.0000,3,1.0000,0.00
1,1,252,115,5.0000,3,5.0000,0.00
1,1,529,2,4.0000,6,4.0000,0.00
1,1,529,3,4.0000,6,4.0000,0.00
1,1,529,4,4.0000,6,4.0000,0.00
1,1,529,51,6.0000,6,6.0000,0.00
1,1,529,27,1.0000,6,1.0000,0.00
1,1,530,167,4.0000,6,4.0000,8.00
1,1,530,160,4.0000,6,4.0000,1.00
1,1,530,122,3.0000,6,3.0000,0.00
1,1,530,142,2.0000,6,2.0000,0.00
1,1,530,141,1.0000,6,1.0000,3.00
1,1,253,176,2.0000,3,2.0000,5.00
1,1,253,200,1.0000,3,1.0000,12.00
1,1,253,115,5.0000,3,5.0000,20.00
1,1,253,217,1.0000,3,1.0000,3.00
1,1,253,170,5.0000,3,5.0000,75.00
1,1,531,2,5.0000,6,5.0000,0.00
1,1,531,3,6.0000,6,6.0000,5.00
1,1,531,4,6.0000,6,6.0000,14.00
1,1,531,51,16.0000,6,16.0000,5.00
1,1,531,29,1.0000,6,1.0000,0.00
1,1,532,7,2.0000,6,2.0000,8.00
1,1,532,130,1.0000,6,1.0000,1.00
1,1,532,179,1.0000,6,1.0000,13.00
1,1,533,3,2.0000,6,2.0000,1.00
1,1,534,3,2.0000,6,2.0000,1.00
1,1,534,161,4.0000,6,4.0000,0.00
1,1,534,27,1.0000,6,1.0000,2.00
1,1,254,109,1.0000,3,1.0000,6.00
1,1,254,164,2.0000,3,2.0000,13.00
1,1,255,176,2.0000,3,2.0000,3.00
1,1,256,117,2.0000,3,2.0000,0.00
1,1,256,164,2.0000,3,2.0000,0.00
1,1,256,109,1.0000,3,1.0000,0.00
1,1,18,176,2.0000,1,2.0000,0.00
1,1,18,200,1.0000,1,1.0000,0.00
1,1,257,200,1.0000,3,1.0000,0.00
1,1,257,176,2.0000,3,2.0000,0.00
1,1,258,140,1.0000,3,1.0000,0.00
1,1,535,3,1.0000,6,1.0000,0.00
1,1,535,51,10.0000,6,10.0000,20.00
1,1,536,41,2.0000,6,2.0000,3.00
1,1,536,167,1.0000,6,1.0000,7.00
1,1,259,140,1.0000,3,1.0000,0.00
1,1,259,117,3.0000,3,3.0000,17.00
1,1,259,109,1.0000,3,1.0000,5.00
1,1,259,164,2.0000,3,2.0000,11.00
1,1,260,176,2.0000,3,2.0000,1.00
1,1,260,200,1.0000,3,1.0000,11.00
1,1,260,201,1.0000,3,1.0000,4.00
1,1,260,115,3.0000,3,3.0000,17.00
1,1,537,186,4.0000,6,4.0000,16.00
1,1,537,51,5.0000,6,5.0000,15.00
1,1,538,122,2.0000,6,2.0000,4.00
1,1,538,42,1.0000,6,1.0000,2.00
1,1,538,193,1.0000,6,1.0000,1.00
1,1,539,7,1.0000,6,1.0000,7.00
1,1,261,117,1.0000,3,1.0000,16.00
1,1,261,42,1.0000,3,1.0000,1.00
1,1,262,176,1.0000,3,1.0000,0.00
1,1,262,200,1.0000,3,1.0000,10.00
1,1,540,4,4.0000,6,4.0000,10.00
1,1,541,167,2.0000,6,2.0000,5.00
1,1,541,41,1.0000,6,1.0000,2.00
1,1,542,130,1.0000,6,1.0000,0.00
1,1,263,117,2.0000,3,2.0000,14.00
1,1,263,164,3.0000,3,2.0000,9.00
1,1,263,109,1.0000,3,1.0000,4.00
1,1,263,68,1.0000,3,1.0000,27.00
1,1,103,46,2.0000,5,2.0000,0.00
1,1,103,136,1.0000,5,1.0000,2.00
1,1,264,164,2.0000,3,2.0000,7.00
1,1,264,122,3.0000,3,3.0000,3.00
1,1,104,202,1.0000,5,1.0000,0.00
1,1,104,210,150.0000,5,150.0000,0.00
1,1,543,2,8.0000,6,8.0000,12.00
1,1,543,3,8.0000,6,8.0000,12.00
1,1,543,51,17.0000,6,17.0000,23.00
1,1,543,186,10.0000,6,10.0000,6.00
1,1,543,161,16.0000,6,16.0000,0.00
1,1,543,37,8.0000,6,8.0000,3.00
1,1,543,29,1.0000,6,1.0000,3.00
1,1,543,27,1.0000,6,1.0000,1.00
1,1,544,41,2.0000,6,2.0000,5.00
1,1,544,167,3.0000,6,3.0000,26.00
1,1,544,160,1.0000,6,1.0000,0.00
1,1,544,122,2.0000,6,2.0000,0.00
1,1,544,120,1.0000,6,1.0000,25.00
1,1,544,126,2.0000,6,2.0000,4.00
1,1,265,122,1.0000,3,1.0000,0.00
1,1,265,117,1.0000,3,1.0000,13.00
1,1,265,164,2.0000,3,2.0000,5.00
1,1,265,68,1.0000,3,1.0000,26.00
1,1,266,176,1.0000,3,1.0000,49.00
1,1,266,200,1.0000,3,1.0000,9.00
1,1,545,2,3.0000,6,3.0000,9.00
1,1,545,3,5.0000,6,5.0000,7.00
1,1,546,167,1.0000,6,1.0000,25.00
1,1,547,7,1.0000,6,1.0000,6.00
1,1,267,164,3.0000,3,3.0000,2.00
1,1,267,109,1.0000,3,1.0000,3.00
1,1,267,42,1.0000,3,1.0000,0.00
1,1,268,176,2.0000,3,2.0000,47.00
1,1,268,115,2.0000,3,2.0000,15.00
1,1,548,2,4.0000,6,4.0000,5.00
1,1,548,3,2.0000,6,2.0000,25.00
1,1,548,29,1.0000,6,1.0000,2.00
1,1,549,167,1.0000,6,1.0000,24.00
1,1,549,141,1.0000,6,1.0000,6.00
1,1,549,52,1.0000,6,1.0000,3.00
1,1,269,117,3.0000,3,3.0000,10.00
1,1,269,109,1.0000,3,1.0000,2.00
1,1,270,201,1.0000,3,1.0000,3.00
1,1,271,117,1.0000,3,1.0000,0.00
1,1,272,176,2.0000,3,2.0000,0.00
1,1,550,2,5.0000,6,5.0000,0.00
1,1,550,3,6.0000,6,6.0000,19.00
1,1,550,121,6.0000,6,6.0000,9.00
1,1,550,29,2.0000,6,2.0000,4.00
1,1,550,161,48.0000,6,48.0000,32.00
1,1,550,216,1.0000,6,1.0000,0.00
1,1,550,47,2.0000,6,2.0000,10.00
1,1,551,167,4.0000,6,4.0000,20.00
1,1,551,122,4.0000,6,4.0000,2.00
1,1,551,41,1.0000,6,1.0000,9.00
1,1,552,179,1.0000,6,1.0000,12.00
1,1,552,7,1.0000,6,1.0000,5.00
1,1,273,117,2.0000,3,2.0000,8.00
1,1,273,109,1.0000,3,1.0000,1.00
1,1,273,164,2.0000,3,2.0000,16.00
1,1,274,176,2.0000,3,2.0000,45.00
1,1,553,3,3.0000,6,3.0000,16.00
1,1,553,4,1.0000,6,1.0000,9.00
1,1,553,9,1.0000,6,1.0000,0.00
1,1,553,161,28.0000,6,28.0000,4.00
1,1,554,167,2.0000,6,2.0000,18.00
1,1,554,122,1.0000,6,1.0000,1.00
1,1,275,117,2.0000,3,2.0000,6.00
1,1,275,109,1.0000,3,1.0000,0.00
1,1,275,164,2.0000,3,2.0000,14.00
1,1,275,138,1.0000,3,1.0000,0.00
1,1,276,176,2.0000,3,2.0000,43.00
1,1,276,201,1.0000,3,1.0000,2.00
1,1,105,211,20.0000,5,20.0000,0.00
1,1,106,210,150.0000,5,150.0000,0.00
1,1,107,213,20.0000,5,20.0000,80.00
1,1,277,117,3.0000,3,3.0000,3.00
1,1,277,164,2.0000,3,2.0000,12.00
1,1,278,200,1.0000,3,1.0000,8.00
1,1,278,176,1.0000,3,1.0000,42.00
1,1,278,115,2.0000,3,2.0000,13.00
1,1,278,181,5.0000,3,5.0000,31.00
1,1,555,161,4.0000,6,4.0000,0.00
1,1,555,4,1.0000,6,1.0000,8.00
1,1,555,3,4.0000,6,4.0000,12.00
1,1,556,167,1.0000,6,1.0000,17.00
1,1,556,141,1.0000,6,1.0000,6.00
1,1,556,142,1.0000,6,1.0000,5.00
1,1,556,122,1.0000,6,1.0000,0.00
1,1,557,7,1.0000,6,1.0000,4.00
1,1,558,51,4.0000,6,4.0000,69.00
1,1,558,161,24.0000,6,24.0000,16.00
1,1,559,193,1.0000,6,1.0000,0.00
1,1,559,167,1.0000,6,1.0000,16.00
1,1,559,52,1.0000,6,1.0000,2.00
1,1,279,192,1.0000,3,1.0000,9.00
1,1,279,164,2.0000,3,2.0000,10.00
1,1,560,3,4.0000,6,4.0000,8.00
1,1,560,4,4.0000,6,4.0000,4.00
1,1,560,29,1.0000,6,1.0000,7.00
1,1,560,51,8.0000,6,8.0000,61.00
1,1,560,168,4.0000,6,4.0000,10.00
1,1,560,161,16.0000,6,16.0000,0.00
1,1,561,167,2.0000,6,2.0000,14.00
1,1,561,139,1.0000,6,1.0000,1.00
1,1,561,120,1.0000,6,1.0000,24.00
1,1,561,41,1.0000,6,1.0000,8.00
1,1,561,143,1.0000,6,1.0000,3.00
1,1,280,164,3.0000,3,2.0000,8.00
1,1,280,136,1.0000,3,1.0000,1.00
1,1,562,29,1.0000,6,1.0000,6.00
1,1,563,167,1.0000,6,1.0000,11.00
1,1,563,141,1.0000,6,1.0000,5.00
1,1,563,122,1.0000,6,1.0000,2.00
1,1,564,7,2.0000,6,2.0000,2.00
1,1,281,117,2.0000,3,2.0000,1.00
1,1,281,192,1.0000,3,1.0000,8.00
1,1,281,167,2.0000,3,2.0000,11.00
1,1,281,122,3.0000,3,3.0000,2.00
1,1,282,176,1.0000,3,1.0000,41.00
1,1,282,200,1.0000,3,1.0000,7.00
1,1,282,181,3.0000,3,3.0000,28.00
1,1,283,164,1.0000,3,1.0000,7.00
1,1,565,51,15.0000,6,15.0000,46.00
1,1,565,168,8.0000,6,8.0000,2.00
1,1,565,2,3.0000,6,3.0000,7.00
1,1,565,3,4.0000,6,4.0000,14.00
1,1,565,4,4.0000,6,4.0000,10.00
1,1,565,17,6.0000,6,6.0000,4.00
1,1,565,161,20.0000,6,20.0000,20.00
1,1,565,29,1.0000,6,1.0000,5.00
1,1,566,160,4.0000,6,4.0000,8.00
1,1,566,41,1.0000,6,1.0000,7.00
1,1,566,120,1.0000,6,1.0000,23.00
1,1,567,179,1.0000,6,1.0000,11.00
1,1,108,46,2.0000,5,2.0000,0.00
1,1,109,213,21.0000,5,21.0000,0.00
1,1,284,117,1.0000,3,1.0000,0.00
1,1,284,164,3.0000,3,2.0000,21.00
1,1,284,192,2.0000,3,2.0000,10.00
1,1,284,122,3.0000,3,3.0000,6.00
1,1,285,176,1.0000,3,1.0000,40.00
1,1,110,213,21.0000,5,21.0000,0.00
1,1,111,213,21.0000,5,21.0000,59.00
1,1,111,172,264.0000,5,264.0000,1736.00
1,1,286,164,3.0000,3,3.0000,18.00
1,1,287,201,1.0000,3,1.0000,1.00
1,1,287,176,2.0000,3,2.0000,38.00
1,1,287,200,1.0000,3,1.0000,6.00
1,1,287,115,2.0000,3,2.0000,11.00
1,1,568,22,3.0000,6,3.0000,1.00
1,1,568,48,2.0000,6,2.0000,8.00
1,1,568,70,1.0000,6,1.0000,0.00
1,1,568,161,12.0000,6,12.0000,8.00
1,1,568,3,4.0000,6,4.0000,10.00
1,1,568,2,4.0000,6,4.0000,3.00
1,1,568,27,1.0000,6,1.0000,0.00
1,1,569,160,3.0000,6,3.0000,5.00
1,1,569,167,2.0000,6,2.0000,9.00
1,1,569,136,2.0000,6,2.0000,1.00
1,1,569,142,1.0000,6,1.0000,8.00
1,1,569,122,1.0000,6,1.0000,5.00
1,1,570,2,3.0000,6,3.0000,0.00
1,1,570,4,4.0000,6,4.0000,0.00
1,1,571,2,3.0000,6,3.0000,0.00
1,1,571,4,4.0000,6,4.0000,6.00
1,1,571,29,1.0000,6,1.0000,4.00
1,1,571,161,8.0000,6,8.0000,0.00
1,1,572,167,2.0000,6,2.0000,7.00
1,1,572,122,2.0000,6,2.0000,3.00
1,1,573,3,4.0000,6,4.0000,6.00
1,1,573,51,10.0000,6,10.0000,36.00
1,1,573,168,2.0000,6,2.0000,0.00
1,1,574,167,1.0000,6,1.0000,6.00
1,1,574,160,1.0000,6,1.0000,4.00
1,1,7,108,1.0000,7,1.0000,3.00
1,1,288,192,2.0000,3,2.0000,8.00
1,1,288,164,2.0000,3,2.0000,16.00
1,1,288,68,1.0000,3,1.0000,25.00
1,1,289,176,2.0000,3,2.0000,36.00
1,1,289,200,1.0000,3,1.0000,5.00
1,1,290,164,2.0000,3,2.0000,14.00
1,1,575,3,4.0000,6,4.0000,2.00
1,1,575,6,6.0000,6,6.0000,2.00
1,1,575,29,2.0000,6,2.0000,2.00
1,1,576,167,1.0000,6,1.0000,5.00
1,1,291,201,1.0000,3,1.0000,0.00
1,1,8,162,2000.0000,7,2000.0000,0.00
1,1,112,46,1.0000,5,1.0000,3.00
1,1,113,213,20.0000,5,20.0000,39.00
1,1,292,164,2.0000,3,2.0000,12.00
1,1,292,122,4.0000,3,4.0000,3.00
1,1,293,115,3.0000,3,3.0000,8.00
1,1,293,200,1.0000,3,1.0000,4.00
1,1,577,33,1.0000,6,1.0000,1.00
1,1,577,18,2.0000,6,2.0000,7.00
1,1,577,113,1.0000,6,1.0000,0.00
1,1,578,160,1.0000,6,1.0000,3.00
1,1,578,167,1.0000,6,1.0000,28.00
1,1,578,52,1.0000,6,1.0000,1.00
1,1,578,41,1.0000,6,1.0000,6.00
1,1,578,122,2.0000,6,2.0000,3.00
1,1,579,7,1.0000,6,1.0000,1.00
1,1,580,4,4.0000,6,4.0000,2.00
1,1,580,121,6.0000,6,6.0000,3.00
1,1,580,29,1.0000,6,1.0000,1.00
1,1,581,167,1.0000,6,1.0000,27.00
1,1,581,52,1.0000,6,1.0000,0.00
1,1,581,136,1.0000,6,1.0000,1.00
1,1,581,160,1.0000,6,1.0000,2.00
1,1,294,192,1.0000,3,1.0000,7.00
1,1,582,3,2.0000,6,2.0000,0.00
1,1,582,51,5.0000,6,5.0000,31.00
1,1,582,29,1.0000,6,1.0000,0.00
1,1,583,122,1.0000,6,1.0000,0.00
1,1,583,41,1.0000,6,1.0000,5.00
1,1,583,160,1.0000,6,1.0000,1.00
1,1,583,167,1.0000,6,1.0000,26.00
1,1,584,179,1.0000,6,1.0000,10.00
1,1,295,164,2.0000,3,2.0000,10.00
1,1,295,192,1.0000,3,1.0000,6.00
1,1,295,122,2.0000,3,2.0000,0.00
1,1,295,136,1.0000,3,1.0000,0.00
1,1,296,176,2.0000,3,2.0000,34.00
1,1,296,200,1.0000,3,1.0000,3.00
1,1,114,46,2.0000,5,2.0000,1.00
1,1,585,8,1.0000,6,1.0000,0.00
1,1,585,22,1.0000,6,1.0000,0.00
1,1,586,167,2.0000,6,2.0000,24.00
1,1,586,160,1.0000,6,1.0000,0.00
1,1,587,7,1.0000,6,1.0000,0.00
1,1,297,192,1.0000,3,1.0000,9.00
1,1,297,164,2.0000,3,2.0000,8.00
1,1,298,221,1.0000,3,1.0000,1.00
1,1,298,176,2.0000,3,2.0000,32.00
1,1,298,115,5.0000,3,5.0000,23.00
1,1,115,172,254.0000,5,254.0000,1482.00
1,1,588,3,6.0000,6,6.0000,24.00
1,1,588,2,10.0000,6,10.0000,10.00
1,1,588,4,4.0000,6,4.0000,8.00
1,1,588,51,6.0000,6,6.0000,50.00
1,1,588,186,12.0000,6,12.0000,6.00
1,1,589,167,2.0000,6,2.0000,22.00
1,1,589,141,1.0000,6,1.0000,4.00
1,1,589,188,1.0000,6,1.0000,0.00
1,1,589,41,1.0000,6,1.0000,9.00
1,1,589,142,1.0000,6,1.0000,7.00
1,1,589,42,1.0000,6,1.0000,0.00
1,1,590,179,1.0000,6,1.0000,9.00
1,1,590,7,1.0000,6,1.0000,9.00
1,1,299,117,2.0000,3,2.0000,18.00
1,1,299,164,2.0000,3,2.0000,6.00
1,1,299,192,1.0000,3,1.0000,8.00
1,1,300,176,2.0000,3,2.0000,0.00
1,1,300,182,1.0000,3,1.0000,0.00
1,1,301,176,2.0000,3,2.0000,30.00
1,1,301,182,1.0000,3,1.0000,1.00
1,1,301,219,1.0000,3,1.0000,1.00
1,1,302,117,3.0000,3,3.0000,15.00
1,1,302,164,3.0000,3,3.0000,3.00
1,1,303,181,6.0000,3,6.0000,22.00
1,1,303,200,1.0000,3,1.0000,2.00
1,1,591,3,3.0000,6,3.0000,21.00
1,1,591,2,8.0000,6,8.0000,2.00
1,1,591,4,8.0000,6,8.0000,0.00
1,1,591,29,2.0000,6,2.0000,2.00
1,1,592,167,3.0000,6,3.0000,19.00
1,1,592,52,2.0000,6,2.0000,3.00
1,1,592,122,2.0000,6,2.0000,4.00
1,1,304,117,3.0000,3,3.0000,12.00
1,1,304,192,1.0000,3,1.0000,11.00
1,1,304,164,3.0000,3,3.0000,0.00
1,1,305,176,2.0000,3,2.0000,28.00
1,1,305,201,2.0000,3,2.0000,8.00
1,1,116,213,39.0000,5,39.0000,0.00
1,1,116,179,1.0000,5,1.0000,8.00
1,1,116,172,250.0000,5,250.0000,1232.00
1,1,306,122,4.0000,3,3.0000,1.00
1,1,307,200,1.0000,3,1.0000,1.00
1,1,593,3,4.0000,6,4.0000,17.00
1,1,593,168,8.0000,6,8.0000,17.00
1,1,594,167,1.0000,6,1.0000,18.00
1,1,594,160,2.0000,6,2.0000,22.00
1,1,594,150,1.0000,6,1.0000,5.00
1,1,595,2,4.0000,6,4.0000,28.00
1,1,595,51,5.0000,6,5.0000,45.00
1,1,595,27,1.0000,6,1.0000,3.00
1,1,595,29,1.0000,6,1.0000,1.00
1,1,596,167,2.0000,6,2.0000,16.00
1,1,596,160,1.0000,6,1.0000,21.00
1,1,308,117,2.0000,3,2.0000,30.00
1,1,309,176,2.0000,3,2.0000,26.00
1,1,597,3,4.0000,6,4.0000,13.00
1,1,597,161,24.0000,6,24.0000,16.00
1,1,598,167,1.0000,6,1.0000,15.00
1,1,598,52,1.0000,6,1.0000,2.00
1,1,598,68,1.0000,6,1.0000,20.00
1,1,598,108,1.0000,6,1.0000,2.00
1,1,310,192,2.0000,3,2.0000,9.00
1,1,9,51,2.0000,7,2.0000,43.00
1,1,9,61,1.0000,7,1.0000,3.00
1,1,9,196,2.0000,7,2.0000,11.00
1,1,10,68,4.0000,7,4.0000,20.00
1,1,10,218,1.0000,7,1.0000,1.00
1,1,11,7,3.0000,7,3.0000,6.00
1,1,11,115,13.0000,7,13.0000,10.00
1,1,11,181,2.0000,7,2.0000,20.00
1,1,11,207,1.0000,7,1.0000,0.00
1,1,11,217,3.0000,7,3.0000,0.00
1,1,12,215,1.0000,7,1.0000,0.00
1,1,117,46,2.0000,5,2.0000,3.00
1,1,117,136,1.0000,5,1.0000,1.00
1,1,599,161,16.0000,6,16.0000,0.00
1,1,599,29,1.0000,6,1.0000,0.00
1,1,599,51,5.0000,6,5.0000,38.00
1,1,599,27,1.0000,6,1.0000,2.00
1,1,600,160,1.0000,6,1.0000,20.00
1,1,600,122,2.0000,6,2.0000,5.00
1,1,311,117,2.0000,3,2.0000,28.00
1,1,312,176,1.0000,3,1.0000,0.00
1,1,312,115,5.0000,3,5.0000,0.00
1,1,312,200,1.0000,3,1.0000,0.00
1,1,313,115,5.0000,3,5.0000,5.00
1,1,313,200,1.0000,3,1.0000,0.00
1,1,313,176,1.0000,3,1.0000,25.00
1,1,313,201,1.0000,3,1.0000,7.00
1,1,314,164,4.0000,3,3.0000,13.00
1,1,314,192,1.0000,3,1.0000,8.00
1,1,314,117,1.0000,3,1.0000,27.00
1,1,601,2,3.0000,6,3.0000,25.00
1,1,601,3,4.0000,6,4.0000,29.00
1,1,602,167,2.0000,6,2.0000,13.00
1,1,602,160,1.0000,6,1.0000,19.00
1,1,602,41,1.0000,6,1.0000,12.00
1,1,603,7,1.0000,6,1.0000,5.00
1,1,604,3,4.0000,6,4.0000,25.00
1,1,604,2,3.0000,6,3.0000,22.00
1,1,605,167,1.0000,6,1.0000,12.00
1,1,605,160,1.0000,6,1.0000,18.00
1,1,606,2,4.0000,6,4.0000,18.00
1,1,606,17,4.0000,6,4.0000,3.00
1,1,606,51,10.0000,6,10.0000,28.00
1,1,607,160,2.0000,6,2.0000,16.00
1,1,607,167,2.0000,6,2.0000,10.00
1,1,608,7,1.0000,6,1.0000,4.00
1,1,315,192,1.0000,3,1.0000,7.00
1,1,315,164,4.0000,3,4.0000,9.00
1,1,315,122,3.0000,3,3.0000,2.00
1,1,315,117,3.0000,3,2.0000,25.00
1,1,315,136,1.0000,3,1.0000,0.00
1,1,316,176,2.0000,3,2.0000,23.00
1,1,609,121,5.0000,6,5.0000,0.00
1,1,609,3,4.0000,6,4.0000,21.00
1,1,609,4,4.0000,6,4.0000,6.00
1,1,609,47,3.0000,6,3.0000,7.00
1,1,610,167,2.0000,6,2.0000,8.00
1,1,610,160,1.0000,6,1.0000,15.00
1,1,610,52,1.0000,6,1.0000,1.00
1,1,610,142,1.0000,6,1.0000,6.00
1,1,610,141,1.0000,6,1.0000,3.00
1,1,317,164,2.0000,3,2.0000,7.00
1,1,318,201,1.0000,3,1.0000,6.00
1,1,318,181,10.0000,3,10.0000,10.00
1,1,611,2,4.0000,6,4.0000,24.00
1,1,611,168,6.0000,6,6.0000,12.00
1,1,611,37,3.0000,6,3.0000,0.00
1,1,611,27,1.0000,6,1.0000,1.00
1,1,612,167,2.0000,6,2.0000,6.00
1,1,612,41,1.0000,6,1.0000,11.00
1,1,612,126,1.0000,6,1.0000,10.00
1,1,612,136,1.0000,6,1.0000,1.00
1,1,613,179,1.0000,6,1.0000,7.00
1,1,613,224,1.0000,6,1.0000,0.00
1,1,319,117,2.0000,3,2.0000,23.00
1,1,319,164,3.0000,3,3.0000,20.00
1,1,320,176,2.0000,3,2.0000,21.00
1,1,320,115,5.0000,3,5.0000,0.00
1,1,118,213,20.0000,5,20.0000,80.00
1,1,118,224,1.0000,5,1.0000,0.00
1,1,119,46,1.0000,5,1.0000,4.00
1,1,120,210,150.0000,5,150.0000,0.00
1,1,321,192,1.0000,3,1.0000,10.00
1,1,322,176,2.0000,3,2.0000,19.00
1,1,614,3,4.0000,6,4.0000,27.00
1,1,615,160,1.0000,6,1.0000,14.00
1,1,615,52,1.0000,6,1.0000,0.00
1,1,616,179,1.0000,6,1.0000,6.00
1,1,617,2,4.0000,6,4.0000,20.00
1,1,617,4,4.0000,6,4.0000,12.00
1,1,618,167,2.0000,6,2.0000,4.00
1,1,618,160,2.0000,6,2.0000,12.00
1,1,618,122,2.0000,6,2.0000,6.00
1,1,323,117,2.0000,3,2.0000,21.00
1,1,323,192,1.0000,3,1.0000,9.00
1,1,324,201,1.0000,3,1.0000,0.00
1,1,325,201,1.0000,3,1.0000,5.00
1,1,325,220,1.0000,3,1.0000,0.00
1,1,121,172,252.0000,5,252.0000,980.00
1,1,619,2,2.0000,6,2.0000,18.00
1,1,619,3,4.0000,6,4.0000,23.00
