iiddocument,taxidemisor,tipo_doc,Talonario,NumFactura,documentno,tosend,fecha_emision,taxidreceptor
4492,9.09807E+11,1,1130503926,35084,001-002-000000861,N,16:02.1,925317224
4493,9.10436E+11,1,1130705549,33906,001-002-000001170,Y,NULL,NULL
4494,9.10436E+11,1,1130705549,33906,001-002-000001170,Y,NULL,NULL
4495,9.10436E+11,1,1130705549,33906,001-002-000001170,N,26:03.7,1720785821
4496,9.10436E+11,1,1130705549,33907,001-002-000001171,Y,NULL,NULL
4497,9.10436E+11,1,1130705549,33907,001-002-000001171,Y,NULL,NULL
4498,9.10436E+11,1,1130705549,33907,001-002-000001171,N,36:46.9,927333617
4499,9.09807E+11,1,1130503926,35085,001-002-000000862,N,37:46.4,906801691
4500,9.10436E+11,1,1130705549,33908,001-002-000001172,Y,NULL,NULL
4501,9.10436E+11,1,1130705549,33908,001-002-000001172,Y,NULL,NULL
4502,9.10436E+11,1,1130705549,33908,001-002-000001172,N,13:52.5,9.93345E+11
4503,9.10436E+11,1,1130705549,33909,001-002-000001173,Y,NULL,NULL
4504,9.10436E+11,1,1130705549,33909,001-002-000001173,Y,NULL,NULL
4505,9.10436E+11,1,1130705549,33909,001-002-000001173,N,37:03.9,931811392
4506,9.09807E+11,1,1130503926,35086,001-002-000000863,N,48:58.4,916807589
4507,9.09807E+11,1,1130503926,35087,001-002-000000864,N,53:41.4,9.93345E+11
4508,9.10436E+11,1,1130705549,33910,001-002-000001174,Y,NULL,NULL
4509,9.10436E+11,1,1130705549,33910,001-002-000001174,Y,NULL,NULL
4510,9.10436E+11,1,1130705549,33910,001-002-000001174,N,59:56.9,102110632
4511,9.09807E+11,1,1130503926,35088,001-002-000000865,N,02:00.2,905256939
4512,9.09807E+11,1,1130503926,35089,001-002-000000866,N,13:36.2,913529178
4513,9.09807E+11,1,1130503926,35090,001-002-000000867,N,52:20.3,703002980
4514,9.09807E+11,1,1130503926,35091,001-002-000000868,N,54:13.3,900344920
4515,9.09807E+11,1,1130503926,35092,001-002-000000869,N,29:39.5,921212122
4516,9.09807E+11,1,1130503926,35093,001-002-000000870,N,47:41.2,905106803
4517,9.10436E+11,1,1130705549,33911,001-002-000001175,Y,NULL,NULL
4518,9.10436E+11,1,1130705549,33911,001-002-000001175,Y,NULL,NULL
4519,9.10436E+11,1,1130705549,33911,001-002-000001175,N,49:16.1,931811392
4520,9.10436E+11,1,1130705549,33912,001-002-000001176,Y,NULL,NULL
4521,9.10436E+11,1,1130705549,33912,001-002-000001176,Y,NULL,NULL
4522,9.10436E+11,1,1130705549,33912,001-002-000001176,N,13:50.5,920081338
4523,9.09807E+11,1,1130503926,35094,001-002-000000871,N,40:25.6,919527671
4524,9.09807E+11,1,1130503926,35095,001-002-000000872,N,42:45.9,916828882
4525,9.09807E+11,1,1130503926,35096,001-002-000000873,N,17:43.7,1201177811
4526,9.09807E+11,1,1130503926,35097,001-002-000000874,N,47:08.5,902992080
4527,9.10436E+11,1,1130705549,33913,001-002-000001177,Y,NULL,NULL
4528,9.10436E+11,1,1130705549,33913,001-002-000001177,Y,NULL,NULL
4529,9.10436E+11,1,1130705549,33913,001-002-000001177,N,48:43.4,961142569
4530,9.10436E+11,1,1130705549,33914,001-002-000001178,Y,NULL,NULL
4531,9.10436E+11,1,1130705549,33914,001-002-000001178,Y,NULL,NULL
4532,9.10436E+11,1,1130705549,33914,001-002-000001178,N,28:53.3,908915127
4533,9.09807E+11,1,1130503926,35098,001-002-000000875,N,35:08.3,9.19845E+11
4534,9.10436E+11,1,1130705549,33915,001-002-000001179,Y,NULL,NULL
4535,9.10436E+11,1,1130705549,33915,001-002-000001179,Y,NULL,NULL
4536,9.10436E+11,1,1130705549,33915,001-002-000001179,N,05:43.1,9.12779E+11
4537,9.10436E+11,1,1130705549,33916,001-002-000001180,Y,NULL,NULL
4538,9.10436E+11,1,1130705549,33916,001-002-000001180,Y,NULL,NULL
4539,9.10436E+11,1,1130705549,33916,001-002-000001180,N,07:33.2,703192237
4540,9.10436E+11,1,1130705549,33917,001-002-000001181,Y,NULL,NULL
4541,9.10436E+11,1,1130705549,33917,001-002-000001181,Y,NULL,NULL
4542,9.10436E+11,1,1130705549,33917,001-002-000001181,N,28:49.8,930169560
4543,9.09807E+11,1,1130503926,35101,001-002-000000876,N,30:57.0,903943504
4544,9.09807E+11,1,1130503926,35102,001-002-000000877,N,32:57.7,924598295
4545,9.09807E+11,1,1130503926,35103,001-002-000000878,N,34:24.9,903559953
4546,9.10436E+11,1,1130705549,33918,001-002-000001182,Y,NULL,NULL
4547,9.10436E+11,1,1130705549,33918,001-002-000001182,Y,NULL,NULL
4548,9.10436E+11,1,1130705549,33918,001-002-000001182,N,38:38.1,9.31513E+11
4549,9.09807E+11,1,1130503926,35104,001-002-000000879,N,48:14.5,12032075900
4550,9.09807E+11,1,1130503926,35105,001-002-000000880,N,12:43.8,1.71742E+12
4551,9.10436E+11,1,1130705549,33919,001-002-000001183,Y,NULL,NULL
4552,9.10436E+11,1,1130705549,33919,001-002-000001183,Y,NULL,NULL
4553,9.10436E+11,1,1130705549,33919,001-002-000001183,N,16:04.0,917587206
4554,9.10436E+11,1,1130705549,33920,001-002-000001184,Y,NULL,NULL
4555,9.10436E+11,1,1130705549,33920,001-002-000001184,Y,NULL,NULL
4556,9.10436E+11,1,1130705549,33920,001-002-000001184,N,30:01.0,C14781222
4557,9.09807E+11,1,1130503926,35106,001-002-000000881,N,32:03.8,918441627
4558,9.09807E+11,1,1130503926,35107,001-002-000000882,N,33:39.7,1.80213E+12
4559,9.10436E+11,1,1130705549,33921,001-002-000001185,Y,NULL,NULL
4560,9.10436E+11,1,1130705549,33921,001-002-000001185,Y,NULL,NULL
4561,9.10436E+11,1,1130705549,33921,001-002-000001185,N,37:10.5,911928497
4562,9.10436E+11,1,1130705549,33922,001-002-000001186,Y,NULL,NULL
4563,9.10436E+11,1,1130705549,33922,001-002-000001186,Y,NULL,NULL
4564,9.10436E+11,1,1130705549,33922,001-002-000001186,N,44:00.0,1202096408
4565,9.10436E+11,1,1130705549,33923,001-002-000001187,Y,NULL,NULL
4566,9.10436E+11,1,1130705549,33923,001-002-000001187,Y,NULL,NULL
4567,9.10436E+11,1,1130705549,33923,001-002-000001187,N,47:24.4,914203575
4568,9.10436E+11,1,1130705549,33925,001-002-000001188,Y,NULL,NULL
4569,9.10436E+11,1,1130705549,33925,001-002-000001188,Y,NULL,NULL
4570,9.10436E+11,1,1130705549,33925,001-002-000001188,N,16:03.3,3.00523E+11
4571,9.10436E+11,1,1130705549,33926,001-002-000001189,Y,NULL,NULL
4572,9.10436E+11,1,1130705549,33926,001-002-000001189,Y,NULL,NULL
4573,9.10436E+11,1,1130705549,33926,001-002-000001189,N,16:31.6,703979294
4574,9.10436E+11,1,1130705549,33927,001-002-000001190,Y,NULL,NULL
4575,9.10436E+11,1,1130705549,33927,001-002-000001190,Y,NULL,NULL
4576,9.10436E+11,1,1130705549,33927,001-002-000001190,N,50:27.5,931389761
4577,9.10436E+11,1,1130705549,33928,001-002-000001191,Y,NULL,NULL
4578,9.10436E+11,1,1130705549,33928,001-002-000001191,Y,NULL,NULL
4579,9.10436E+11,1,1130705549,33928,001-002-000001191,N,58:05.2,927371757
4580,9.09807E+11,1,1130503926,35109,001-002-000000883,N,03:42.8,900003435
4581,9.09807E+11,1,1130503926,35110,001-002-000000884,N,51:40.0,909549560
4582,9.10436E+11,1,1130705549,33929,001-002-000001192,Y,NULL,NULL
4583,9.10436E+11,1,1130705549,33929,001-002-000001192,Y,NULL,NULL
4584,9.10436E+11,1,1130705549,33929,001-002-000001192,N,02:01.3,919538900
4585,9.10436E+11,1,1130705549,33930,001-002-000001193,Y,NULL,NULL
4586,9.10436E+11,1,1130705549,33930,001-002-000001193,Y,NULL,NULL
4587,9.10436E+11,1,1130705549,33930,001-002-000001193,N,14:30.0,1.72026E+12
4588,9.09807E+11,1,1130503926,35111,001-002-000000885,N,33:43.5,904158359
4589,9.09807E+11,1,1130503926,35112,001-002-000000886,N,40:59.0,902063528
4590,9.10436E+11,1,1130705549,33931,001-002-000001194,Y,NULL,NULL
4591,9.10436E+11,1,1130705549,33931,001-002-000001194,Y,NULL,NULL
4592,9.10436E+11,1,1130705549,33931,001-002-000001194,N,42:53.0,1202096408
4593,9.10436E+11,1,1130705549,33932,001-002-000001195,Y,NULL,NULL
4594,9.10436E+11,1,1130705549,33932,001-002-000001195,Y,NULL,NULL
4595,9.10436E+11,1,1130705549,33932,001-002-000001195,N,08:36.2,918144023
4596,9.09807E+11,1,1130503926,35113,001-002-000000887,N,29:55.0,905252201
4597,9.09807E+11,1,1130503926,35114,001-002-000000888,N,52:26.1,909549560
4598,9.10436E+11,1,1130705549,33933,001-002-000001196,Y,NULL,NULL
4599,9.10436E+11,1,1130705549,33933,001-002-000001196,Y,NULL,NULL
4600,9.10436E+11,1,1130705549,33933,001-002-000001196,N,28:06.9,1203207590
4601,9.10436E+11,1,1130705549,33934,001-002-000001197,Y,NULL,NULL
4602,9.10436E+11,1,1130705549,33934,001-002-000001197,Y,NULL,NULL
4603,9.10436E+11,1,1130705549,33934,001-002-000001197,N,38:02.9,921675708
4604,9.09807E+11,1,1130503926,35115,001-002-000000889,N,53:40.0,902278209
4605,9.10436E+11,1,1130705549,33935,001-002-000001198,Y,NULL,NULL
4606,9.10436E+11,1,1130705549,33935,001-002-000001198,Y,NULL,NULL
4607,9.10436E+11,1,1130705549,33935,001-002-000001198,N,07:28.9,908498769
4608,9.10436E+11,1,1130705549,33936,001-002-000001199,Y,NULL,NULL
4609,9.10436E+11,1,1130705549,33936,001-002-000001199,Y,NULL,NULL
4610,9.10436E+11,1,1130705549,33936,001-002-000001199,N,26:09.4,940192735
4611,9.10436E+11,1,1130705549,33937,001-002-000001200,Y,NULL,NULL
4612,9.10436E+11,1,1130705549,33937,001-002-000001200,Y,NULL,NULL
4613,9.10436E+11,1,1130705549,33937,001-002-000001200,N,20:23.0,903131001
4614,9.09807E+11,1,1130503926,35116,001-002-000000890,N,44:16.7,903523264
4615,9.10436E+11,1,1130705549,33938,001-002-000001201,Y,NULL,NULL
4616,9.10436E+11,1,1130705549,33938,001-002-000001201,Y,NULL,NULL
4617,9.10436E+11,1,1130705549,33938,001-002-000001201,N,48:51.6,C14781222
4618,9.09807E+11,1,1130503926,35117,001-002-000000891,N,37:06.5,905895181
4619,9.09807E+11,1,1130503926,35118,001-002-000000892,N,25:39.0,1703721017
4620,9.10436E+11,1,1130705549,33939,001-002-000001202,Y,NULL,NULL
4621,9.10436E+11,1,1130705549,33939,001-002-000001202,Y,NULL,NULL
4622,9.10436E+11,1,1130705549,33939,001-002-000001202,N,36:36.8,927476523
4623,9.09807E+11,1,1130503926,35119,001-002-000000893,N,49:04.4,201776580
4624,9.10436E+11,1,1130705549,33940,001-002-000001203,Y,NULL,NULL
4625,9.10436E+11,1,1130705549,33940,001-002-000001203,Y,NULL,NULL
4626,9.10436E+11,1,1130705549,33940,001-002-000001203,N,02:29.7,919127266
4627,9.10436E+11,1,1130705549,33941,001-002-000001204,Y,NULL,NULL
4628,9.10436E+11,1,1130705549,33941,001-002-000001204,Y,NULL,NULL
4629,9.10436E+11,1,1130705549,33941,001-002-000001204,N,14:05.7,911658409
4630,9.09807E+11,1,1130503926,35120,001-002-000000894,N,21:18.1,904242468
4631,9.10436E+11,1,1130705549,33942,001-002-000001205,Y,NULL,NULL
4632,9.10436E+11,1,1130705549,33942,001-002-000001205,Y,NULL,NULL
4633,9.10436E+11,1,1130705549,33942,001-002-000001205,N,30:41.9,903531309
4634,9.10436E+11,1,1130705549,33943,001-002-000001206,Y,NULL,NULL
4635,9.10436E+11,1,1130705549,33943,001-002-000001206,Y,NULL,NULL
4636,9.10436E+11,1,1130705549,33943,001-002-000001206,N,39:00.2,919538900
4637,9.10436E+11,1,1130705549,33944,001-002-000001207,Y,NULL,NULL
4638,9.10436E+11,1,1130705549,33944,001-002-000001207,Y,NULL,NULL
4639,9.10436E+11,1,1130705549,33944,001-002-000001207,N,49:32.8,919596536
4640,9.09807E+11,1,1130503926,35121,001-002-000000895,N,01:39.6,905420857
4641,9.09807E+11,1,1130503926,35122,001-002-000000896,N,12:45.3,906568308
4642,9.09807E+11,1,1130503926,35123,001-002-000000897,N,34:49.5,916409121
4643,9.10436E+11,1,1130705549,33945,001-002-000001208,Y,NULL,NULL
4644,9.10436E+11,1,1130705549,33945,001-002-000001208,Y,NULL,NULL
4645,9.10436E+11,1,1130705549,33945,001-002-000001208,N,43:48.5,103056982
4646,9.10436E+11,1,1130705549,33946,001-002-000001209,Y,NULL,NULL
4647,9.10436E+11,1,1130705549,33946,001-002-000001209,Y,NULL,NULL
4648,9.10436E+11,1,1130705549,33946,001-002-000001209,N,52:09.9,1200198024
4649,9.09807E+11,1,1130503926,35124,001-002-000000898,N,50:11.2,917009706
4650,9.09807E+11,1,1130503926,35125,001-002-000000899,N,29:40.1,9.08414E+11
4651,9.10436E+11,1,1130705549,33947,001-002-000001210,Y,NULL,NULL
4652,9.10436E+11,1,1130705549,33947,001-002-000001210,Y,NULL,NULL
4653,9.10436E+11,1,1130705549,33947,001-002-000001210,N,18:14.9,915176341
4654,9.10436E+11,1,1130705549,33948,001-002-000001211,Y,NULL,NULL
4655,9.10436E+11,1,1130705549,33948,001-002-000001211,Y,NULL,NULL
4656,9.10436E+11,1,1130705549,33948,001-002-000001211,N,25:59.5,917009706
4657,9.09807E+11,1,1130503926,35126,001-002-000000900,N,00:40.4,917055873
4658,9.10436E+11,1,1130705549,33949,001-002-000001212,Y,NULL,NULL
4659,9.10436E+11,1,1130705549,33949,001-002-000001212,Y,NULL,NULL
4660,9.10436E+11,1,1130705549,33949,001-002-000001212,N,19:55.1,901794131
4661,9.10436E+11,1,1130705549,33950,001-002-000001213,Y,NULL,NULL
4662,9.10436E+11,1,1130705549,33950,001-002-000001213,Y,NULL,NULL
4663,9.10436E+11,1,1130705549,33950,001-002-000001213,N,07:38.6,911651065
4664,9.09807E+11,1,1130503926,35127,001-002-000000901,N,28:27.6,9.91467E+11
4665,9.09807E+11,1,1130503926,35128,001-002-000000902,N,11:59.3,9.1653E+11
4666,9.09807E+11,1,1130503926,35130,001-002-000000903,N,50:14.3,903503712
4667,9.10436E+11,1,1130705549,33951,001-002-000001214,Y,NULL,NULL
4668,9.10436E+11,1,1130705549,33951,001-002-000001214,Y,NULL,NULL
4669,9.10436E+11,1,1130705549,33951,001-002-000001214,N,01:28.2,925716847
4670,9.10436E+11,1,1130705549,33952,001-002-000001215,Y,NULL,NULL
4671,9.10436E+11,1,1130705549,33952,001-002-000001215,Y,NULL,NULL
4672,9.10436E+11,1,1130705549,33952,001-002-000001215,N,19:10.6,1705060299
4673,9.09807E+11,1,1130503926,35131,001-002-000000904,N,29:20.0,1801120716
4674,9.09807E+11,1,1130503926,35132,001-002-000000905,N,30:59.9,1203207590
4675,9.09807E+11,1,1130503926,35134,001-002-000000906,N,02:34.6,907096697
4676,9.09807E+11,1,1130503926,35135,001-002-000000907,N,43:39.2,1201925607
4677,9.09807E+11,1,1130503926,35136,001-002-000000908,N,30:12.9,1200198024
4678,9.10436E+11,1,1130705549,33953,001-002-000001216,Y,NULL,NULL
4679,9.10436E+11,1,1130705549,33953,001-002-000001216,Y,NULL,NULL
4680,9.10436E+11,1,1130705549,33953,001-002-000001216,N,44:31.6,703389205
4681,9.10436E+11,1,1130705549,33954,001-002-000001217,Y,NULL,NULL
4682,9.10436E+11,1,1130705549,33954,001-002-000001217,Y,NULL,NULL
4683,9.10436E+11,1,1130705549,33954,001-002-000001217,N,07:41.4,1103821904
4684,9.09807E+11,1,1130503926,35137,001-002-000000909,N,09:34.6,916074438
4685,9.10436E+11,1,1130705549,33955,001-002-000001218,Y,NULL,NULL
4686,9.10436E+11,1,1130705549,33955,001-002-000001218,Y,NULL,NULL
4687,9.10436E+11,1,1130705549,33955,001-002-000001218,N,38:17.4,916409204
4688,9.10436E+11,1,1130705549,33956,001-002-000001219,Y,NULL,NULL
4689,9.10436E+11,1,1130705549,33956,001-002-000001219,Y,NULL,NULL
4690,9.10436E+11,1,1130705549,33956,001-002-000001219,N,14:21.1,1300437694
4691,9.10436E+11,1,1130705549,33957,001-002-000001220,Y,NULL,NULL
4692,9.10436E+11,1,1130705549,33957,001-002-000001220,Y,NULL,NULL
4693,9.10436E+11,1,1130705549,33957,001-002-000001220,N,46:48.1,911752384
4694,9.10436E+11,1,1130705549,33958,001-002-000001221,Y,NULL,NULL
4695,9.10436E+11,1,1130705549,33958,001-002-000001221,Y,NULL,NULL
4696,9.10436E+11,1,1130705549,33958,001-002-000001221,N,51:04.6,911752384
4697,9.09807E+11,1,1130503926,35138,001-002-000000910,N,07:35.4,919115170
4698,9.10436E+11,1,1130705549,33959,001-002-000001222,Y,NULL,NULL
4699,9.10436E+11,1,1130705549,33959,001-002-000001222,Y,NULL,NULL
4700,9.10436E+11,1,1130705549,33959,001-002-000001222,N,13:16.1,905068649
4701,9.10436E+11,1,1130705549,33960,001-002-000001223,Y,NULL,NULL
4702,9.10436E+11,1,1130705549,33960,001-002-000001223,Y,NULL,NULL
4703,9.10436E+11,1,1130705549,33960,001-002-000001223,N,04:21.5,911090819
4704,9.10436E+11,1,1130705549,33961,001-002-000001224,Y,NULL,NULL
4705,9.10436E+11,1,1130705549,33961,001-002-000001224,Y,NULL,NULL
4706,9.10436E+11,1,1130705549,33961,001-002-000001224,N,19:50.3,1703640639
4707,9.09807E+11,1,1130503926,35139,001-002-000000911,N,35:27.5,9.06152E+11
4708,9.09807E+11,1,1130503926,35140,001-002-000000912,N,36:53.0,1711826212
4709,9.09807E+11,1,1130503926,35141,001-002-000000913,N,50:45.8,1708266406
4710,9.10436E+11,1,1130705549,33962,001-002-000001225,Y,NULL,NULL
4711,9.10436E+11,1,1130705549,33962,001-002-000001225,Y,NULL,NULL
4712,9.10436E+11,1,1130705549,33962,001-002-000001225,N,52:07.7,917432130
4713,9.09807E+11,1,1130503926,35142,001-002-000000914,N,06:55.8,903515500
4714,9.09807E+11,1,1130503926,35143,001-002-000000915,N,17:07.9,909184475
4715,9.10436E+11,1,1130705549,33964,001-002-000001226,Y,NULL,NULL
4716,9.10436E+11,1,1130705549,33964,001-002-000001226,Y,NULL,NULL
4717,9.10436E+11,1,1130705549,33964,001-002-000001226,N,26:46.4,905551412
4718,9.10436E+11,1,1130705549,33965,001-002-000001227,Y,NULL,NULL
4719,9.10436E+11,1,1130705549,33965,001-002-000001227,Y,NULL,NULL
4720,9.10436E+11,1,1130705549,33965,001-002-000001227,N,32:26.1,905551412
4721,9.09807E+11,1,1130503926,35144,001-002-000000916,N,33:50.5,931811392
4722,9.09807E+11,1,1130503926,35145,001-002-000000917,N,38:25.1,951595776
4723,9.09807E+11,1,1130503926,35146,001-002-000000918,N,48:56.5,1103821904
4724,9.09807E+11,1,1130503926,35147,001-002-000000919,N,00:47.5,911294973
4725,9.09807E+11,1,1130503926,35148,001-002-000000920,N,02:29.8,1304211293
4726,9.09807E+11,1,1130503926,35149,001-002-000000921,N,09:30.4,900718750
4727,9.10436E+11,1,1130705549,33966,001-002-000001228,Y,NULL,NULL
4728,9.10436E+11,1,1130705549,33966,001-002-000001228,Y,NULL,NULL
4729,9.10436E+11,1,1130705549,33966,001-002-000001228,N,17:33.1,1307887677
4730,9.09807E+11,1,1130503926,35150,001-002-000000922,N,27:20.2,1.20382E+12
4731,9.09807E+11,1,1130503926,35151,001-002-000000923,N,43:22.2,909584161
4732,9.10436E+11,1,1130705549,33967,001-002-000001229,Y,NULL,NULL
4733,9.10436E+11,1,1130705549,33967,001-002-000001229,Y,NULL,NULL
4734,9.10436E+11,1,1130705549,33967,001-002-000001229,N,04:12.4,926710591
4735,9.09807E+11,1,1130503926,35152,001-002-000000924,N,19:00.2,915342737
4736,9.10436E+11,1,1130705549,33968,001-002-000001230,Y,NULL,NULL
4737,9.10436E+11,1,1130705549,33968,001-002-000001230,Y,NULL,NULL
4738,9.10436E+11,1,1130705549,33968,001-002-000001230,N,19:36.7,1400490320
4739,9.10436E+11,1,1130705549,33969,001-002-000001231,Y,NULL,NULL
4740,9.10436E+11,1,1130705549,33969,001-002-000001231,Y,NULL,NULL
4741,9.10436E+11,1,1130705549,33969,001-002-000001231,N,38:02.7,906612684
4742,9.10436E+11,1,1130705549,33970,001-002-000001232,Y,NULL,NULL
4743,9.10436E+11,1,1130705549,33970,001-002-000001232,Y,NULL,NULL
4744,9.10436E+11,1,1130705549,33970,001-002-000001232,N,56:12.4,913745790
4745,9.10436E+11,1,1130705549,33971,001-002-000001233,Y,NULL,NULL
4746,9.10436E+11,1,1130705549,33971,001-002-000001233,Y,NULL,NULL
4747,9.10436E+11,1,1130705549,33971,001-002-000001233,N,23:16.9,907656524
4748,9.10436E+11,1,1130705549,33972,001-002-000001234,Y,NULL,NULL
4749,9.10436E+11,1,1130705549,33972,001-002-000001234,Y,NULL,NULL
4750,9.10436E+11,1,1130705549,33972,001-002-000001234,N,39:14.5,1307146934
4751,9.09807E+11,1,1130503926,35153,001-002-000000925,N,51:27.5,602085508
4752,9.10436E+11,1,1130705549,33973,001-002-000001235,Y,NULL,NULL
4753,9.10436E+11,1,1130705549,33973,001-002-000001235,Y,NULL,NULL
4754,9.10436E+11,1,1130705549,33973,001-002-000001235,N,06:18.8,905420857
4755,9.09807E+11,1,1130503926,35154,001-002-000000926,N,35:04.3,903162691
4756,9.09807E+11,1,1130503926,35155,001-002-000000927,N,44:47.1,905302584
4757,9.09807E+11,1,1130503926,35156,001-002-000000928,N,10:24.7,907656524
4758,9.10436E+11,1,1130705549,33974,001-002-000001236,Y,NULL,NULL
4759,9.10436E+11,1,1130705549,33974,001-002-000001236,Y,NULL,NULL
4760,9.10436E+11,1,1130705549,33974,001-002-000001236,N,19:44.2,908926314
4761,9.09807E+11,1,1130503926,35157,001-002-000000929,N,03:56.6,500439849
4762,9.10436E+11,1,1130705549,33975,001-002-000001237,Y,NULL,NULL
4763,9.10436E+11,1,1130705549,33975,001-002-000001237,Y,NULL,NULL
4764,9.10436E+11,1,1130705549,33975,001-002-000001237,N,33:52.0,911294973
4765,9.10436E+11,1,1130705549,33976,001-002-000001238,Y,NULL,NULL
4766,9.10436E+11,1,1130705549,33976,001-002-000001238,Y,NULL,NULL
4767,9.10436E+11,1,1130705549,33976,001-002-000001238,N,59:21.1,906568308
4768,9.09807E+11,1,1130503926,35159,001-002-000000930,N,19:20.5,906568308
4769,9.09807E+11,1,1130503926,35160,001-002-000000931,N,51:26.1,922651302
4770,9.10436E+11,1,1130705549,33977,001-002-000001239,Y,NULL,NULL
4771,9.10436E+11,1,1130705549,33977,001-002-000001239,Y,NULL,NULL
4772,9.10436E+11,1,1130705549,33977,001-002-000001239,N,14:25.0,902648120
4773,9.10436E+11,1,1130705549,33978,001-002-000001240,Y,NULL,NULL
4774,9.10436E+11,1,1130705549,33978,001-002-000001240,Y,NULL,NULL
4775,9.10436E+11,1,1130705549,33978,001-002-000001240,N,14:59.3,910454479
4776,9.10436E+11,1,1130705549,33979,001-002-000001241,Y,NULL,NULL
4777,9.10436E+11,1,1130705549,33979,001-002-000001241,Y,NULL,NULL
4778,9.10436E+11,1,1130705549,33979,001-002-000001241,N,25:21.9,903685097
4779,9.09807E+11,1,1130503926,35162,001-002-000000932,N,06:50.7,900447921
4780,9.10436E+11,1,1130705549,33980,001-002-000001242,Y,NULL,NULL
4781,9.10436E+11,1,1130705549,33980,001-002-000001242,Y,NULL,NULL
4782,9.10436E+11,1,1130705549,33980,001-002-000001242,N,39:51.6,907803803
4783,9.09807E+11,1,1130503926,35163,001-002-000000933,N,53:35.2,201776580
4784,9.09807E+11,1,1130503926,35164,001-002-000000934,N,02:46.0,951595776
4785,9.10436E+11,1,1130705549,33981,001-002-000001243,Y,NULL,NULL
4786,9.10436E+11,1,1130705549,33981,001-002-000001243,Y,NULL,NULL
4787,9.10436E+11,1,1130705549,33981,001-002-000001243,N,48:00.9,901471813
4788,9.10436E+11,1,1130705549,33982,001-002-000001244,Y,NULL,NULL
4789,9.10436E+11,1,1130705549,33982,001-002-000001244,Y,NULL,NULL
4790,9.10436E+11,1,1130705549,33982,001-002-000001244,N,58:41.4,804153518
4791,9.10436E+11,1,1130705549,33983,001-002-000001245,Y,NULL,NULL
